Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b3186	97114	92113	89398	94236	101703	130376	72765	80151	21774	23278	16931	17937	host	rplU	0.5388684472848277	0	1
gene-b1266	2126	2232	1545	1895	1486	2046	1458	1573	713	792	588	720	host	rnm	0.3980861919396284	0	1
gene-b2981	257	275	169	275	159	160	205	220	113	125	105	153	host	yghO	0.3156497322714494	0	1
gene-b2307	829	1004	615	785	428	540	429	489	172	238	206	312	host	hisM	0.5015337856884967	0	1
gene-b3238	898	885	787	1033	701	817	726	632	302	259	410	350	host	yhcN	0.3821361117318623	0	1
gene-b1421	352	374	376	471	304	382	249	265	128	140	107	218	host	trg	0.39639715854647306	0	1
gene-b0575	312	329	218	285	189	281	160	167	93	109	79	229	host	cusA	0.4024930709600816	0	1
gene-T7p33	30	18	22	79	12	45	41742	61232	142375	176505	56713	77651	phage	gene-T7p33	1.250748949886409	0	0
gene-b4443	3969	3210	8809	19824	5436	5296	24690	18951	2032	2113	1007	2882	host	gcvB	0.957465237751985	0	1
gene-b1769	74	91	98	146	66	96	84	100	27	39	26	67	host	ydjE	0.4338512426802546	0	1
gene-b0599	308	327	195	251	143	206	187	195	71	112	127	188	host	hcxA	0.3766412893187625	0	1
gene-b1284	1147	1230	861	957	725	835	565	679	242	300	263	364	host	yciT	0.4796977230513473	0	1
gene-b1759	476	522	294	371	264	428	264	260	102	124	96	127	host	nudG	0.5114948843226487	0	1
gene-b3359	1028	893	714	939	646	833	964	853	308	332	228	341	host	argD	0.41748723031865204	0	1
gene-b0389	1011	1190	584	937	454	588	353	397	134	177	332	308	host	yaiA	0.6020997455176461	0	1
gene-b0380	213	274	140	241	119	159	259	274	66	90	71	84	host	yaiZ	0.47439847468133817	0	1
gene-b2742	24179	28445	13944	17430	11381	13580	9000	10024	7272	9016	9189	11227	host	nlpD	0.4569413543386438	0	1
gene-T7p22	69	33	77	43	33	116	322933	446714	359655	455027	145343	173436	phage	gene-T7p22	1.135798544104677	0	0
gene-b1283	1357	1505	1087	1386	860	1169	1071	1163	619	806	700	622	host	osmB	0.2840343226576075	0	1
gene-b4023	264	246	225	299	187	245	134	191	52	76	77	128	host	yjbD	0.4451998910154815	0	1
gene-b3624	409	403	462	744	307	596	501	569	102	95	65	99	host	waaZ	0.6041197457220548	0	1
gene-b3349	40279	41915	27958	29830	30638	34819	22894	24305	13005	14584	10563	12103	host	slyD	0.414128729419486	0	1
gene-b3052	9522	8908	6065	5724	6509	7611	4634	4861	3073	3501	2535	2807	host	hldE	0.41053694753468734	0	1
gene-b3669	2253	2431	1778	2103	1621	2217	1430	1405	525	578	399	560	host	uhpA	0.5015127505113474	0	1
gene-b3247	6536	6515	3986	4322	3779	4642	3508	3574	1652	2008	1668	1872	host	rng	0.4440424524365218	0	1
gene-b3813	6973	6580	5465	5024	5225	5845	2922	2905	1517	1685	1371	1965	host	uvrD	0.5081877852916125	0	1
gene-b0634	1613	1699	1165	1498	1574	1786	1346	1401	519	514	365	576	host	mrdB	0.43151173947334204	0	1
gene-b1225	270	271	200	226	214	297	134	134	88	81	90	124	host	narH	0.4224044958090711	0	1
gene-b1078	64	51	47	56	44	68	38	56	38	44	26	66	host	flgG	0.24533545063669976	0	1
gene-b2266	5578	6498	3872	5864	3282	4271	2200	2398	957	1081	1474	2444	host	elaB	0.5471621140382773	0	1
gene-b2263	1993	2009	1508	1893	1576	1932	1377	1539	515	513	429	493	host	menH	0.46883328557856374	0	1
gene-b2803	194	266	111	157	97	132	122	110	67	80	71	159	host	fucK	0.4198681340742708	0	1
gene-b1690	20	28	10	28	13	16	15	16	16	5	8	26	host	ydiM	0.4319771891812934	0	1
gene-b0957	30036	25931	37435	24453	22478	31873	18104	20545	8780	10860	7015	15006	host	ompA	0.4339490104772644	0	1
gene-b3972	3993	3818	3175	3377	2899	3528	2531	2679	1287	1439	1213	1164	host	murB	0.3918266932587876	0	1
gene-b4438	306	348	565	819	461	626	589	746	83	75	49	60	host	cyaR	0.6831603216216924	0	1
gene-b0926	2507	2799	1904	2534	1348	1935	1669	1881	748	956	629	1086	host	mepK	0.41647308796032045	0	1
gene-b2446	54	61	38	49	30	56	30	26	21	26	26	35	host	yffO	0.35008921141331834	0	1
gene-b3936	12831	12312	17114	21239	18704	17053	20220	19243	4443	4773	2491	4034	host	rpmE	0.5292676424229699	0	1
gene-b1652	158	124	177	195	134	167	122	135	33	46	30	73	host	rnt	0.4724501257065913	0	1
gene-b2737	156	174	109	151	124	143	89	117	64	61	55	121	host	ygbK	0.33278966565570806	0	1
gene-b2251	446	511	308	358	207	388	194	205	107	122	127	141	host	nudI	0.5102384798491599	0	1
gene-b0876	791	852	565	628	413	547	592	574	273	327	248	477	host	ybjD	0.3447740973353759	0	1
gene-b1198	1111	1517	948	1367	697	1114	807	1264	358	536	357	699	host	dhaM	0.4111120752148955	0	1
gene-b0775	5396	9295	3100	4107	2806	3943	1735	1953	1748	2267	2187	3156	host	bioB	0.5893589685533694	0	1
gene-b2303	1504	1725	1136	1463	920	1135	969	1063	462	524	490	680	host	folX	0.39766391695956954	0	1
gene-b3310	164505	115373	152854	133733	161201	220170	141185	156275	40016	43939	27249	35431	host	rplN	0.5250580125912832	0	1
gene-b4092	453	504	315	391	282	312	225	222	161	133	140	286	host	phnP	0.39976406784468854	0	1
gene-b1432	679	587	715	924	620	489	824	650	283	346	294	673	host	insQ	0.32907315366354556	0	1
gene-b1858	176	170	153	132	140	132	151	136	72	64	32	104	host	znuC	0.35167962959360416	0	1
gene-b4667	501	697	482	568	423	398	891	452	136	208	251	334	host	ibsA	0.45234118382552124	0	1
gene-b4479	479	540	216	237	195	268	150	223	196	246	274	311	host	dgoR	0.4020508732537335	0	1
gene-b2952	1905	1732	1345	1416	1444	1482	1211	1297	598	672	429	608	host	yggT	0.3932845739750071	0	1
gene-b2360	16	18	8	13	10	12	13	12	8	6	7	24	host	yfdQ	0.4042327759658661	0	1
gene-b1446	2235	2632	1756	3057	1475	2097	1885	2020	604	805	737	759	host	ydcY	0.46170574375198464	0	1
gene-b4231	110	132	97	121	83	59	85	91	55	51	42	95	host	yjfF	0.32178326429972687	0	1
gene-b4804	911	944	855	1546	648	830	1244	1241	438	505	467	761	host	rbsZ	0.378191690163239	0	1
gene-b2282	14866	15037	9763	10081	10801	13293	7350	8776	4345	5092	3234	4244	host	nuoH	0.4464610565998113	0	1
gene-b2290	2608	3083	1662	2139	1494	1500	1239	1303	1012	1271	934	1772	host	alaA	0.3720136790611498	0	1
gene-b0189	1213	1462	721	833	440	573	557	534	453	492	674	700	host	rof	0.4186494636581206	0	1
gene-b4792	8	17	11	11	10	10	45	28	7	12	9	11	host	yriB	0.7054828588317118	0	1
gene-b1734	208	212	118	190	129	181	141	154	69	77	62	83	host	chbF	0.38674264765167904	0	1
gene-b0699	616	585	690	1208	524	764	1195	1328	353	440	240	318	host	ybfA	0.5130349884405078	0	1
gene-b4249	229	221	139	171	110	173	124	160	105	97	89	141	host	bdcA	0.30025398516586216	0	1
gene-b1909	19103	19526	24291	30578	19019	24228	17762	17093	3966	4011	3630	3704	host	leuZ	0.578717188587559	0	1
gene-b2080	349	506	184	284	97	142	50	80	53	53	105	136	host	yegP	0.7959605920348749	0	1
gene-b2288	2558	2562	2059	2859	1764	2064	1899	1900	757	877	614	1267	host	nuoA	0.4023037261968631	0	1
gene-b2652	7	11	1	7	1	4	4	8	5	2	3	4	host	ileY	0.6084963226675307	0	1
gene-b1593	75	75	51	76	35	51	47	58	29	27	17	46	host	bidA	0.3863892565322008	0	1
gene-b4325	15	23	21	39	12	17	15	24	22	10	15	20	host	yjiC	0.3746218168309354	0	1
gene-b2715	305	330	189	247	182	241	192	199	108	118	100	182	host	ascF	0.3481252081155349	0	1
gene-b3870	12819	12058	30761	8147	3629	4061	4300	3780	2196	2553	2179	5595	host	glnA	1.0134316777749954	0	1
gene-b4457	60616	82926	54563	128745	33949	65231	56874	55203	17490	20657	22109	19941	host	csrC	0.6022142330772241	0	1
gene-b3850	1444	1534	969	996	784	984	536	676	280	334	382	461	host	hemG	0.5107694486652551	0	1
gene-b1503	19	19	11	12	15	17	8	13	11	10	9	22	host	ydeR	0.31209238185514737	0	1
gene-b4227	214	209	125	151	128	151	107	118	74	77	75	126	host	ytfQ	0.3441439909193123	0	1
gene-b0941	166	174	94	150	86	116	102	103	46	51	53	96	host	elfG	0.398612091581958	0	1
gene-b1158	19	19	18	32	11	16	14	19	7	3	8	29	host	pinE	0.5019095685381362	0	1
gene-b3745	2021	2756	742	815	310	414	260	320	715	910	1260	1500	host	viaA	0.7324865518169309	0	1
gene-b4729	6	2	14	10	5	11	12	17	4	4	3	7	host	ykgV	0.5799035166669188	0	1
gene-b1276	7833	9277	4954	5390	3845	5696	2063	2478	1387	1888	2337	3771	host	acnA	0.5599543200758874	0	1
gene-b2469	507	578	381	462	361	401	296	352	152	139	119	179	host	narQ	0.4462329982629838	0	1
gene-b1377	30	42	54	569	29	37	536	954	21	22	18	33	host	ompN	1.5302329039856486	0	1
gene-b2490	51	50	32	39	27	44	18	26	29	12	15	22	host	hyfJ	0.4140069612134507	0	1
gene-b3710	174	173	132	165	130	142	157	128	75	66	53	148	host	mdtL	0.31141360086461456	0	1
gene-b3614	428	418	245	304	269	287	294	280	148	148	108	235	host	yibQ	0.3570796404228039	0	1
gene-b3696	318	310	251	356	181	227	254	256	102	108	123	149	host	yidX	0.37668533845617475	0	1
gene-b0532	84	98	69	76	51	85	75	88	53	32	46	107	host	sfmD	0.2995517055198241	0	1
gene-b3422	585	648	559	695	509	700	401	454	183	207	145	262	host	rtcR	0.4375058314043666	0	1
gene-b4706	2	7	3	8	3	3	3	3	6	3	1	5	host	iroK	0.5154911250887539	0	1
gene-b4114	213	196	150	213	111	133	136	110	77	51	87	145	host	eptA	0.3707983666853196	0	1
gene-b3650	13695	13356	11298	11249	13042	14770	7464	8353	3869	4277	3120	4336	host	spoT	0.4598063925365196	0	1
gene-b3746	651	671	381	421	297	359	234	233	146	148	174	350	host	ravA	0.498036521836238	0	1
gene-b1709	2451	2816	1599	1973	1474	2048	1000	1087	492	610	576	781	host	btuD	0.5291870637461761	0	1
gene-b0598	2727	1551	2774	990	3075	857	839	649	317	489	396	693	host	cstA	0.7534242360742827	0	1
gene-b1210	3618	3686	3043	3353	3185	4281	1948	2238	807	1029	743	905	host	hemA	0.5130847069091642	0	1
gene-b0118	30414	28270	19448	17658	18710	23797	14765	15872	12359	14547	9540	19228	host	acnB	0.31665602824849054	0	1
gene-b0577	1627	1744	1165	1341	1065	1315	1142	1196	538	645	496	573	host	ybdG	0.37829179662067286	0	1
gene-b3782	1183	1340	1477	1924	938	1110	1301	1500	296	352	293	548	host	rhoL	0.5054344027349078	0	1
gene-b4825	526	562	525	837	361	450	667	739	212	224	248	230	host	aspX	0.44171498834720646	0	1
gene-b2634	41	30	22	39	35	35	34	30	23	27	17	51	host	yfjR	0.27834144199765387	0	1
gene-b1507	713	820	345	380	261	284	214	264	235	307	258	332	host	hipA	0.5037594417663295	0	1
gene-b2124	775	858	876	1056	958	1092	599	688	180	207	165	225	host	yehS	0.5339274200333932	0	1
gene-b2218	2797	2945	1865	2220	1831	2177	1412	1521	684	760	684	936	host	rcsC	0.4593469334128793	0	1
gene-b1109	7015	5260	4706	3921	6296	5890	4346	4266	1831	2051	1238	1303	host	ndh	0.47542931679859723	0	1
gene-b0736	1882	1771	1749	2396	1563	1800	2123	1819	540	595	458	591	host	ybgC	0.4603837184509243	0	1
gene-b0717	46	41	44	57	27	38	34	30	11	16	12	36	host	ybgP	0.4166215441345633	0	1
gene-b1392	36	56	18	35	15	33	16	17	21	10	13	44	host	paaE	0.525583853398121	0	1
gene-b2216	6876	7202	5397	6266	4480	5586	4681	4782	2015	2287	2182	2279	host	rcsD	0.40313489522928286	0	1
gene-b3148	1185	1288	974	1066	796	994	756	832	331	391	273	372	host	yraN	0.4373868385773007	0	1
gene-b0060	442	474	326	382	234	308	266	263	151	179	139	297	host	polB	0.35520804521351773	0	1
gene-b0028	3436	3776	2829	2553	2894	3467	1404	1722	932	1096	753	1201	host	fkpB	0.48635364620235516	0	1
gene-b4701	6	1	7	8	1	2	6	3	3	4	6	5	host	sokX	0.5188745216627708	0	1
gene-b2162	14	7	7	18	6	12	19	7	10	3	5	22	host	rihB	0.5445806160131648	0	1
gene-b3288	4186	4203	3555	3569	4146	4348	2219	2438	991	1192	984	1529	host	fmt	0.4700873467662193	0	1
gene-b0533	6	23	8	13	10	9	13	9	17	7	4	27	host	sfmH	0.5491425274747245	0	1
gene-b4828	14	20	9	33	8	12	9	17	3	8	6	11	host	motR	0.6105735008989499	0	1
gene-b2357	6	4	0	3	1	0	7	6	2	4	3	35	host	yfdN	1.528087879977698	0	1
gene-b3191	1779	1828	1395	1565	1482	1635	1314	1369	647	787	501	796	host	mlaB	0.34787201889584723	0	1
gene-b4287	223	162	137	92	179	107	75	67	49	50	49	94	host	fecE	0.5087524052145881	0	1
gene-b4782	472	518	534	824	291	397	452	483	107	118	114	112	host	pssL	0.584407505180352	0	1
gene-b1079	43	48	28	35	36	37	26	28	22	22	15	24	host	flgH	0.3031453675633785	0	1
gene-b0595	5083	330	4093	254	4445	317	538	51	35	25	29	40	host	entB	1.500253214689468	0	1
gene-b1279	1125	1167	859	1119	757	940	741	810	300	364	292	459	host	lapA	0.41548497857987726	0	1
gene-T7p20	37	15	35	36	12	76	23175	30703	152677	181122	135119	178010	phage	gene-T7p20	1.2751449416898173	0	0
gene-b0129	96	94	95	110	68	91	77	70	30	34	19	56	host	yadI	0.4054056505484336	0	1
gene-b3075	84	116	80	99	61	74	84	84	53	43	46	74	host	ebgR	0.2747195948586966	0	1
gene-b0692	130	149	101	138	77	94	113	122	67	71	58	102	host	potE	0.2780638750201816	0	1
gene-b1954	85	91	95	224	54	58	66	54	18	9	41	35	host	dsrA	0.7714043010849283	0	1
gene-b3751	2193	2406	1636	2514	1448	1835	1869	2106	1007	1216	1055	1714	host	rbsB	0.27525592745376765	0	1
gene-b2456	12	18	6	7	7	9	7	10	8	3	0	7	host	eutN	0.5436992484757719	0	1
gene-b0124	20911	16615	12652	10503	17324	11941	12293	9707	6581	6382	4558	7915	host	gcd	0.4115632504503558	0	1
gene-b0234	59	55	43	81	28	38	58	50	18	19	15	43	host	yafP	0.4504431797199587	0	1
gene-b1245	17330	18049	13865	14911	15064	19897	10431	11595	3287	4202	3603	6872	host	oppC	0.4872665002395191	0	1
gene-b3050	34	29	48	65	22	41	68	68	24	29	21	33	host	yqiJ	0.426740841821769	0	1
gene-b3826	846	897	576	654	441	538	371	357	265	320	232	429	host	yigL	0.41863042557611185	0	1
gene-b2389	371	414	304	381	290	326	370	375	172	211	168	302	host	yfeO	0.2610270431589549	0	1
gene-b3632	2737	2845	2877	3125	2509	3286	1724	1988	546	596	623	716	host	waaQ	0.5277419855517839	0	1
gene-b2385	47	65	30	30	39	37	30	25	24	17	23	47	host	ypdF	0.37128990381723087	0	1
gene-b0212	742	783	587	779	572	763	585	602	198	211	229	263	host	gloB	0.42925940602152574	0	1
gene-b1574	23	54	27	40	18	31	32	34	12	14	6	18	host	dicF	0.4991273372437652	0	1
gene-b4460	68	108	62	95	74	80	72	56	38	32	23	80	host	araH	0.3679240203120963	0	1
gene-b3309	110458	77646	104057	77580	112313	147462	84649	101102	28262	30238	19458	24570	host	rplX	0.5246575842670798	0	1
gene-b0058	2435	2125	1782	1902	3953	4806	1948	2365	445	492	353	448	host	rluA	0.7019679087979691	0	1
gene-b2783	1391	1660	874	1357	595	912	526	651	243	298	400	455	host	mazE	0.5723928665408836	0	1
gene-b1582	286	280	238	351	169	268	204	269	95	99	59	102	host	ynfA	0.45057772414936836	0	1
gene-b1269	13743	12593	12655	12930	18378	22150	12474	13743	2192	2446	1773	1765	host	rluB	0.6251254112832845	0	1
gene-b0077	1923	1846	1104	1111	782	767	633	564	418	607	453	1718	host	ilvI	0.5296396848994548	0	1
gene-b0559	24	29	24	50	24	42	48	50	9	9	15	14	host	ybcW	0.5325115045737638	0	1
gene-b3287	4112	4057	3416	3551	3405	3852	2411	2622	1016	1040	1118	1285	host	def	0.4487400390782276	0	1
gene-b4013	706	747	306	474	347	418	296	344	133	134	106	174	host	metA	0.5814736629434653	0	1
gene-b0319	62	71	32	60	42	38	35	34	22	21	19	62	host	yahE	0.4150947753482462	0	1
gene-b4603	0	1	3	6	0	5	5	2	6	0	1	4	host	rseX	0.8282212344676636	0	1
gene-b0548	11	12	0	7	2	8	9	4	10	4	2	20	host	ninE	0.7165509556630347	0	1
gene-b0573	19	35	29	41	18	33	24	23	12	11	10	21	host	cusF	0.41323412838792034	0	1
gene-b0034	464	486	425	467	191	192	303	191	459	429	378	401	host	caiF	0.3029871870135053	0	1
gene-b3545	619	814	697	1006	733	623	352	395	107	155	205	180	host	proK	0.580164287310274	0	1
gene-b4340	1274	1499	562	655	535	612	459	503	357	469	417	630	host	yjiR	0.5070354478009468	0	1
gene-b4606	539	656	725	1357	497	547	1351	1128	149	183	240	202	host	ypfM	0.6636356520203953	0	1
gene-b1710	3182	3453	1986	2628	1902	2527	1275	1494	621	695	774	1111	host	btuE	0.5162699997369791	0	1
gene-b3342	81990	68368	72872	69856	81898	89015	71937	84980	27526	30685	15513	19927	host	rpsL	0.4443299283655664	0	1
gene-b0686	200	209	162	169	99	127	95	115	70	74	72	117	host	ybfF	0.3712835657270815	0	1
gene-b2539	101	129	115	124	87	73	51	49	39	45	36	81	host	hcaF	0.419288663099559	0	1
gene-b2949	518	562	496	436	381	558	282	352	143	155	128	229	host	yqgF	0.44404709354832494	0	1
gene-b3916	15010	15327	8315	8991	8344	9979	4714	5544	3213	3825	3341	4545	host	pfkA	0.5331558406863511	0	1
gene-b4666	2330	3315	1870	2009	1957	1706	2339	1565	661	915	944	878	host	ibsE	0.43318040064730784	0	1
gene-T7p41	61	24	70	24	18	127	73833	105647	312332	416646	169717	251885	phage	gene-T7p41	1.2555626546051084	0	0
gene-b1277	2217	2349	1619	1834	1519	1819	1172	1329	652	790	604	676	host	ribA	0.4249359614264379	0	1
gene-b2313	7526	6433	2312	2678	1625	844	7181	7487	2833	3026	1433	2351	host	cvpA	0.6428625059173765	0	1
gene-b2584	1191	1355	795	946	622	773	675	670	359	400	387	569	host	patZ	0.40879111343619207	0	1
gene-b1013	812	843	633	681	533	772	509	570	296	334	296	304	host	rutR	0.359364598030339	0	1
gene-b4686	3975	4487	3548	6165	2478	3178	5922	4827	1460	1698	1076	1180	host	yshB	0.5154253588180635	0	1
gene-b4709	97	117	161	173	144	162	100	136	41	31	35	63	host	insA9	0.4758729099823044	0	1
gene-b0938	52	75	34	65	46	44	53	49	21	23	23	23	host	elfA	0.40311577121795916	0	1
gene-b3380	52	89	35	65	49	43	41	71	30	27	33	85	host	yhfW	0.39336325629726365	0	1
gene-b1178	86	98	91	103	67	78	59	53	23	25	22	38	host	pliG	0.4622733068917873	0	1
gene-b1156	74	53	48	60	47	52	43	45	16	18	24	32	host	tfaE	0.38929460947815603	0	1
gene-b2308	946	1052	642	766	572	634	447	466	215	303	219	388	host	hisQ	0.4653329457601936	0	1
gene-b2502	4513	4906	3202	3304	1942	2437	1877	1802	1085	1245	1166	1359	host	ppx	0.5196898978381898	0	1
gene-b3370	43	47	14	48	15	28	41	37	22	20	22	72	host	frlA	0.48127769363126044	0	1
gene-b2329	10426	11049	5749	5642	5119	6551	3344	3956	3284	3751	2901	3369	host	aroC	0.48338422858336527	0	1
gene-b2775	41	40	21	33	10	22	29	31	18	14	12	62	host	yqcE	0.5164030184680259	0	1
gene-b3133	41	28	8	27	12	29	13	24	14	15	10	30	host	agaV	0.4698324466194119	0	1
gene-b2402	76363	73730	118112	172307	100221	121434	94820	100734	14009	16543	14210	13428	host	valX	0.6526858266308574	0	1
gene-b3210	1595	1789	935	1127	797	953	886	934	521	669	539	879	host	arcB	0.3783769175550096	0	1
gene-b1339	303	512	167	386	155	305	161	240	59	93	45	122	host	abgR	0.6368423609812749	0	1
gene-b2167	1188	1352	956	1187	913	1322	557	665	304	443	380	589	host	fruA	0.44190511944014566	0	1
gene-b0728	16667	21015	10796	12961	12080	21336	7401	11373	8362	13446	7840	13451	host	sucC	0.3390952308708177	0	1
gene-b0949	8615	7944	5927	5443	8574	11444	5057	5834	2133	2408	1841	1769	host	uup	0.5400687198980217	0	1
gene-b4760	280	309	447	746	253	371	366	391	61	61	59	67	host	rirA	0.6921735010087993	0	1
gene-b3655	2318	2474	905	1093	715	805	731	870	582	680	751	1028	host	yicH	0.5610458045042235	0	1
gene-b4171	19837	19488	12663	13529	11879	14089	9572	10067	5557	6365	7338	7814	host	miaA	0.39154159795576654	0	1
gene-b3347	14918	14510	11142	12977	11879	13722	8988	9137	4252	4519	4492	4654	host	fkpA	0.4187779217335332	0	1
gene-b3554	8214	8980	5649	6473	5261	6522	4136	4021	2236	2446	2424	2587	host	yiaF	0.45282742646625873	0	1
gene-b1300	4203	4601	2317	2567	1968	2454	625	671	357	528	903	1456	host	puuC	0.7192772029963346	0	1
gene-b2091	485	735	451	1022	321	650	269	306	204	374	228	535	host	gatD	0.4965965019139629	0	1
gene-b0114	119354	81554	86541	56450	119227	100312	93627	87559	53540	52277	27358	31736	host	aceE	0.3939657463815444	0	1
gene-b0464	882	870	698	1102	605	726	575	691	182	228	274	341	host	acrR	0.46447062210864637	0	1
gene-b3312	85299	66896	60687	60922	76108	101179	97885	108991	41100	45674	22706	29305	host	rpmC	0.40980092924923783	0	1
gene-b3546	866	886	729	987	641	753	638	702	234	247	271	390	host	eptB	0.4125825082500321	0	1
gene-b2350	1717	1676	1385	1808	1290	1504	1643	1557	372	413	355	384	host	yfdG	0.49119191586978567	0	1
gene-b2930	93	105	69	82	65	94	57	44	48	38	39	85	host	yggF	0.3276904323731951	0	1
gene-b4770	594	586	426	653	313	510	391	393	139	146	185	163	host	yljB	0.47725618730205427	0	1
gene-b2520	7427	7579	4812	5021	3929	4971	2809	2862	1772	2230	2257	2836	host	yfhM	0.46495609396574156	0	1
gene-b3262	86	77	100	135	95	104	67	86	43	37	23	54	host	yhdJ	0.40751937730140314	0	1
gene-b3222	612	753	365	425	311	477	180	203	167	149	212	287	host	nanK	0.5301792771133583	0	1
gene-b0857	2348	2604	1688	2057	1229	1743	1083	1154	573	643	522	634	host	potI	0.510861648485136	0	1
gene-b2766	156	138	193	241	179	218	234	235	100	94	50	118	host	ygcN	0.37438395834091676	0	1
gene-b0163	1718	1787	941	1391	526	714	651	661	465	582	807	892	host	yaeH	0.4699528766350838	0	1
gene-b1864	10073	9398	7361	7096	8287	11313	5987	7091	2253	2829	1861	2411	host	yebC	0.4967283507901079	0	1
gene-b3094	1366	1411	844	980	738	804	698	851	435	488	394	518	host	exuR	0.4015142371267078	0	1
gene-b0776	5648	9282	3793	4979	3218	5268	1840	2059	1763	2266	2168	3265	host	bioF	0.5571876233855357	0	1
gene-b3541	9624	14025	6778	8501	6770	11075	2033	2501	925	1367	2108	3054	host	dppD	0.728136861551444	0	1
gene-b2711	130	142	91	113	69	90	78	59	49	36	48	74	host	norW	0.3899787628778889	0	1
gene-b2122	153	177	77	130	73	84	119	98	78	74	56	113	host	yehQ	0.34087043689332974	0	1
gene-b1527	20	11	15	30	11	11	18	9	6	10	12	29	host	yneK	0.4866283478128468	0	1
gene-b2295	246	269	224	331	170	200	274	252	84	81	82	150	host	yfbV	0.40842873099524796	0	1
gene-b2808	694	739	646	846	583	759	574	652	215	281	183	277	host	gcvA	0.4164039651188366	0	1
gene-b0148	3399	3461	2348	2507	2554	3357	1963	2067	1235	1345	987	1239	host	hrpB	0.38697850475536005	0	1
gene-b1722	580	574	1045	1383	1122	1353	967	855	80	120	111	184	host	ydiY	0.67335032846677	0	1
gene-b1728	35	55	45	75	38	37	42	53	15	12	17	40	host	ydjM	0.44811004890920786	0	1
gene-b1604	5297	5204	3247	3248	2671	3019	2178	2311	1568	1737	1365	2007	host	ydgH	0.439378395177862	0	1
gene-b1872	322	375	200	261	228	282	155	195	97	94	80	168	host	torZ	0.43635208160508165	0	1
gene-b0435	4623	5412	3005	4309	1625	2376	2068	1928	995	1199	2241	2261	host	bolA	0.5017986596750299	0	1
gene-b1993	476	529	281	338	213	258	259	263	131	128	166	222	host	cobU	0.438078892837216	0	1
gene-b2583	118	87	109	104	71	83	68	85	32	28	30	56	host	tapT	0.4093362870328584	0	1
