Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-b1673	63	96	79	51	30	36	29	36	35	13	24	56	host	ydhV	0.5073123980867122	0	1
gene-b3107	706	755	513	431	261	299	244	421	216	131	140	176	host	yhaL	0.5649941635824306	0	1
gene-b3848	1551	1773	1552	1237	542	842	463	722	539	338	317	364	host	yigZ	0.5981156960524091	0	1
gene-b3714	12618	11294	9162	8101	2607	3594	5132	8432	4506	2777	1383	1423	host	adeP	0.6264897040582782	0	1
gene-b0921	2725	2948	2611	2251	1263	1708	886	1651	887	594	530	500	host	cmoM	0.560323146755057	0	1
gene-b1683	5428	9864	4902	5172	836	1486	153	266	145	92	219	288	host	sufB	1.2669237841842724	0	1
gene-b2136	354	395	248	233	111	134	67	107	78	47	66	68	host	yohD	0.719958692725156	0	1
gene-b2757	187	238	165	90	68	89	45	83	57	40	43	76	host	casD	0.6197367886260365	0	1
gene-b4241	164	226	183	137	100	109	64	104	62	36	44	48	host	treR	0.5459778704319446	0	1
gene-b2454	38	45	54	24	28	23	22	22	17	8	11	23	host	eutJ	0.48887858162707043	0	1
gene-b1548	8	37	24	10	3	12	11	5	19	4	6	19	host	nohA	0.72771049882556	0	1
gene-b3621	2907	3500	2961	2002	1360	1938	1174	1973	1125	705	508	642	host	waaC	0.5461674431810928	0	1
gene-b4395	1088	1228	1050	1019	577	747	424	759	392	285	190	203	host	ytjC	0.5344210646330608	0	1
gene-b1205	617	658	230	219	124	137	100	273	133	97	140	170	host	ychH	0.7643827662843692	0	1
gene-b3890	56	80	67	31	21	35	19	37	24	19	17	19	host	yiiF	0.5715419561261069	0	1
gene-b1388	18	44	33	19	7	12	10	4	14	8	6	32	host	paaA	0.7037073886047152	0	1
gene-b1741	328	346	250	220	105	153	100	173	127	63	45	84	host	cho	0.5772462912527576	0	1
gene-T7p49	6	8	56	23	16	49	7146	17955	115989	88724	80153	93793	phage	gene-T7p49	1.3098004909317569	0	0
gene-b3806	7843	9301	6212	5623	2305	3367	1834	3222	2307	1526	1295	1519	host	cyaA	0.6734145910118022	0	1
gene-b1520	394	487	439	371	179	277	141	240	136	87	96	107	host	yneE	0.5606493584980957	0	1
gene-b3084	1239	1270	2304	1789	1409	1818	784	1506	549	364	188	226	host	rlmG	0.5922215706882846	0	1
gene-b1302	2161	2031	1581	1310	763	1167	275	419	177	102	200	235	host	puuE	0.8338908864285816	0	1
gene-b1567	6	19	14	6	6	5	3	2	3	1	4	9	host	ydfW	0.7730673554708377	0	1
gene-b3846	471	600	629	441	237	408	215	350	304	220	161	182	host	fadB	0.4350038033636249	0	1
gene-b3833	5637	6238	5209	4502	2521	3452	1973	3479	2097	1355	1057	1130	host	ubiE	0.5414892801226466	0	1
gene-b0906	721	882	574	536	188	275	123	220	169	75	165	171	host	ycaP	0.7461584269782463	0	1
gene-b1912	580	607	465	417	194	240	137	254	132	87	88	87	host	pgsA	0.6769704084229492	0	1
gene-b1481	84	154	62	40	28	25	18	25	39	20	26	41	host	bdm	0.7925243733057419	0	1
gene-b1040	137	220	112	71	32	45	7	21	14	16	30	39	host	csgD	0.9881144167502383	0	1
gene-b1909	22896	27421	29409	28425	18170	20819	11347	17416	5245	3781	2578	2798	host	leuZ	0.6260685423928908	0	1
gene-b3578	29	73	71	19	15	26	21	18	30	18	14	34	host	yiaN	0.6334728148731915	0	1
gene-b0788	373	430	393	314	70	149	60	79	52	27	70	78	host	ybhN	0.8474632169676158	0	1
gene-b0675	941	1072	667	590	377	419	223	363	248	154	134	182	host	umpH	0.6641757194501523	0	1
gene-b1639	130	195	145	153	51	92	57	81	70	41	32	41	host	mliC	0.5594520459302136	0	1
gene-b2754	125	131	120	100	42	60	37	45	31	32	27	37	host	cas2	0.5972789161330819	0	1
gene-b3741	12373	13479	20493	16921	10622	16989	5606	10553	2937	1953	1289	1384	host	mnmG	0.6805739081740245	0	1
gene-b4242	18456	21050	30484	25670	19209	28386	20690	36006	10182	6357	3324	3238	host	mgtA	0.5579762639413882	0	1
gene-b3719	77	130	104	41	27	43	33	48	46	29	24	52	host	yieL	0.5775931901702865	0	1
gene-b1047	458	508	585	443	290	380	248	401	168	92	68	102	host	opgC	0.5406932839693976	0	1
gene-b3257	297	320	464	420	269	416	141	366	92	58	33	60	host	yhdT	0.6240332305613621	0	1
gene-T7p05	2	4	31	5	4157	7201	24591	48636	13281	9151	8560	9537	phage	gene-T7p05	1.2858730483602894	0	0
gene-b3154	267	430	229	200	103	164	60	85	87	52	62	95	host	yhbP	0.7062422239671751	0	1
gene-b1250	414	775	443	249	164	217	114	228	199	129	181	191	host	kch	0.6505661720655763	0	1
gene-b1135	144	160	166	103	69	122	51	95	47	32	20	30	host	rluE	0.5807885556236664	0	1
gene-b0543	316	317	327	300	204	202	134	254	118	78	61	82	host	emrE	0.4917890963289176	0	1
gene-b4199	39	48	42	26	16	18	12	22	17	6	10	17	host	yjfY	0.5640906711081582	0	1
gene-b4254	243	304	265	154	113	163	121	227	144	79	47	79	host	argI	0.4827988087588308	0	1
gene-b4528	34	62	61	46	21	33	24	25	15	11	4	17	host	rzoR	0.6077065022684793	0	1
gene-b1897	1798	2456	1548	1264	427	661	213	409	253	154	442	490	host	otsB	0.8449914551289839	0	1
gene-T7p47	39	34	203	63	28	329	18476	39445	561759	402566	613175	723127	phage	gene-T7p47	1.4042066856163786	0	0
gene-b1212	988	1049	1392	977	865	1171	557	1129	339	200	161	153	host	prmC	0.5663327318952657	0	1
gene-b4265	168	201	139	80	50	60	46	71	64	33	41	66	host	idnT	0.6109188465800903	0	1
gene-b2140	1216	1207	1471	1214	828	1103	516	1048	301	210	121	163	host	dusC	0.600671429703951	0	1
gene-b4253	119	170	157	49	44	46	33	58	57	37	44	73	host	yjgL	0.6166957617716474	0	1
gene-b1305	185	269	212	122	92	127	80	150	85	53	42	42	host	pspB	0.5622573466618354	0	1
gene-b0832	1174	1050	1097	1084	393	521	108	188	444	237	249	309	host	gsiD	0.6833644729084566	0	1
gene-b1344	3116	3757	4634	3222	2946	4184	2337	4482	1543	978	530	531	host	ttcA	0.5324715819544135	0	1
gene-b1630	514	590	510	482	401	535	280	554	178	131	63	78	host	rsxD	0.5345937569404726	0	1
gene-b0578	1247	1508	1180	971	646	715	366	766	412	288	306	297	host	nfsB	0.5541339723881689	0	1
gene-b1066	1939	2498	1280	1123	417	603	333	606	597	390	396	466	host	rimJ	0.7524197828513893	0	1
gene-b1365	53	69	58	36	25	33	16	42	21	8	10	16	host	ynaK	0.589979692105694	0	1
gene-b4706	7	13	8	4	3	4	4	15	4	1	0	5	host	iroK	0.7567459017805063	0	1
gene-b0032	18125	19899	7262	5895	548	882	14662	20835	41302	26203	11501	11766	host	carA	0.7396464175677725	0	1
gene-b1844	321	427	321	280	123	166	77	158	85	46	61	75	host	exoX	0.6818767420467003	0	1
gene-b2494	1706	2333	1378	1244	498	784	397	741	461	339	364	391	host	bepA	0.6951050035113019	0	1
gene-b0714	729	850	703	567	199	366	136	185	143	80	126	129	host	nei	0.7696496653011738	0	1
gene-b2422	7669	5165	8506	6291	418	568	416	761	6444	4068	1718	1742	host	cysA	0.8037070901159136	0	1
gene-b0968	762	716	620	495	301	405	183	365	168	117	119	130	host	yccX	0.6214041489161658	0	1
gene-b4416	585	494	177	117	39	33	70	105	188	129	156	181	host	rybA	0.8724071351188738	0	1
gene-b3699	22566	25593	24711	20047	13657	19744	10857	20485	9061	5816	3989	3928	host	gyrB	0.5166067262088669	0	1
gene-b4272	99	120	98	62	41	33	20	54	37	24	19	24	host	insC6	0.636372019003711	0	1
gene-b0360	78	99	76	54	20	42	23	37	29	26	32	30	host	insC1	0.5397308803260705	0	1
gene-b3994	32182	39151	32410	30261	9871	18477	3809	6368	1107	697	529	599	host	thiC	0.9802716202004508	0	1
gene-b3543	3990	3969	3714	3238	1162	1699	433	739	388	242	494	558	host	dppB	0.8602135410216533	0	1
gene-b2505	28	70	46	26	21	22	19	28	21	13	17	22	host	yfgH	0.5393630819362569	0	1
gene-b3561	159	233	155	100	63	67	37	63	50	38	36	56	host	wecH	0.6769255509962585	0	1
gene-b1931	104	164	79	72	18	31	16	34	21	18	27	38	host	yedK	0.8359819435291921	0	1
gene-b0598	7615	9386	11287	10953	4975	7914	745	1455	602	360	321	422	host	cstA	0.9223809166076353	0	1
gene-b1308	495	610	450	417	250	325	195	367	215	139	102	123	host	pspE	0.5075527915443103	0	1
gene-b3380	78	150	110	58	40	46	35	58	48	26	25	46	host	yhfW	0.5867755580761316	0	1
gene-T7p55	11	4	50	12	5	50	5585	11737	107377	71915	96769	104573	phage	gene-T7p55	1.3470766292214467	0	0
gene-b1501	298	365	319	256	153	234	123	205	94	57	51	75	host	ydeP	0.5612680449258997	0	1
gene-b0575	287	381	367	224	119	192	125	167	141	77	86	142	host	cusA	0.5120693965432036	0	1
gene-b2555	1033	1268	1101	873	487	627	327	585	337	247	202	218	host	qseG	0.5893726532133713	0	1
gene-b2050	66	102	63	57	26	31	36	44	36	17	27	34	host	wcaI	0.5022417998640542	0	1
gene-b2834	5536	7306	5066	4749	1721	3008	1074	1920	1515	1045	1245	1416	host	tas	0.6908899733174627	0	1
gene-b4095	81	130	112	55	37	48	40	48	49	41	25	58	host	phnM	0.5017444615089688	0	1
gene-b1125	3689	3921	4669	3865	2840	4256	1927	3517	964	648	338	389	host	potB	0.6054021765011467	0	1
gene-b1553	14	30	18	11	12	13	16	18	3	4	6	18	host	rzpQ	0.5226979463674392	0	1
gene-b4387	284	328	251	213	108	140	72	135	102	59	58	68	host	ytjB	0.5956737629761003	0	1
gene-b0969	950	961	1073	921	584	745	358	634	298	201	129	173	host	tusE	0.5648055191993989	0	1
gene-b0594	24472	31045	25282	23123	4997	8558	304	443	56	28	25	55	host	entE	1.1946964714195227	0	1
gene-b2261	6722	6721	6224	5241	3251	4663	2774	4843	2386	1487	916	950	host	menC	0.5407979389445421	0	1
gene-b1541	34	46	57	29	26	31	24	30	15	7	8	12	host	ydfZ	0.540450144984935	0	1
gene-b1110	226	200	439	307	226	309	254	326	177	121	58	88	host	ycfJ	0.45899708564934777	0	1
gene-b1351	14	26	21	8	9	20	9	12	10	2	3	10	host	racC	0.5733268733486193	0	1
gene-b0390	671	928	963	662	356	577	190	429	136	85	120	141	host	aroM	0.6950418014293991	0	1
gene-b2719	80	113	88	52	32	50	26	53	44	21	26	33	host	hycG	0.5300235851219233	0	1
gene-T7p38	14	11	43	7	7	44	42650	93444	280660	185665	80438	88594	phage	gene-T7p38	1.3356246121032178	0	0
gene-b3196	2146	2272	2213	1980	1128	1592	836	1589	746	439	398	417	host	yrbG	0.538975141005569	0	1
gene-b3941	1761	2237	1291	1183	589	895	566	1113	396	289	174	190	host	metF	0.7008918993447321	0	1
gene-b2479	1622	2030	1069	1072	352	540	243	466	473	263	372	443	host	gcvR	0.7444409365858673	0	1
gene-b1292	870	875	820	644	335	449	261	487	186	128	102	112	host	sapC	0.6538813822006612	0	1
gene-b3823	711	720	428	394	156	211	135	234	186	119	116	127	host	rhtC	0.719695061124526	0	1
gene-b4331	80	112	95	46	33	40	27	71	44	26	33	53	host	kptA	0.4910774122207093	0	1
gene-b4723	521	663	1091	775	748	754	423	695	237	163	135	160	host	ymcF	0.5556472782493916	0	1
gene-b3024	3392	4915	3968	2851	2008	2381	1113	2261	985	651	745	746	host	ygiW	0.6201417456976469	0	1
gene-b2812	2913	2736	3958	3231	2359	3051	1021	2086	676	486	328	343	host	tcdA	0.6417802390364	0	1
gene-b3160	1451	1621	484	406	208	322	151	268	195	116	180	188	host	yhbW	1.0532873019170672	0	1
gene-b2516	9400	11206	9682	7674	5984	8505	4102	7817	2738	1905	1645	1779	host	rodZ	0.5502213900107833	0	1
gene-b4444	47	46	57	51	31	48	35	50	34	17	14	19	host	omrA	0.3753494345009311	0	1
gene-b2808	848	893	789	657	436	555	289	589	319	180	181	168	host	gcvA	0.52139329736987	0	1
gene-b0983	142	182	113	101	81	111	70	144	69	32	29	43	host	gfcE	0.4930596899032758	0	1
gene-b0825	246	276	168	145	79	94	58	69	52	39	55	63	host	fsaA	0.6811218518303581	0	1
gene-b3269	142	225	130	90	46	44	37	65	50	33	35	58	host	yhdX	0.703467779663931	0	1
gene-b0677	2122	2736	1805	1576	778	1112	622	1300	674	463	473	476	host	nagA	0.6058673852883661	0	1
gene-b4435	508	827	344	479	147	403	132	399	171	175	73	190	host	isrC	0.6477826526301553	0	1
gene-b1185	1231	1053	1047	891	609	662	424	667	412	265	170	154	host	dsbB	0.549239377305668	0	1
gene-b2209	450	555	367	356	179	271	132	273	154	127	101	130	host	eco	0.5461229638578258	0	1
gene-b2340	3404	3523	3297	2870	1986	2402	1351	2674	1148	699	454	503	host	sixA	0.548335395304825	0	1
gene-b1295	52	69	77	50	36	48	23	38	32	19	14	18	host	ymjA	0.4876846429763667	0	1
gene-b0783	3272	3983	2988	2818	1233	1891	672	1291	1079	721	947	921	host	moaC	0.6030072338498971	0	1
gene-b1269	12133	11552	16879	13151	12164	14999	9692	18076	2930	1943	1139	1114	host	rluB	0.6205329212591099	0	1
gene-b4359	2893	3317	3006	2493	2013	2761	2187	3761	1478	1061	504	598	host	opgB	0.46980113185976435	0	1
gene-b2438	155	181	143	111	56	74	50	80	45	25	22	43	host	eutK	0.6211895620117761	0	1
gene-b0628	6767	6750	7844	5832	4165	5634	3542	5958	3797	2483	1472	1404	host	lipA	0.44320351537711417	0	1
gene-b0782	3138	4032	2814	2702	1135	1756	628	1217	1124	733	955	1003	host	moaB	0.6038658439613204	0	1
gene-b0850	573	585	478	331	230	250	148	251	206	140	139	176	host	ybjC	0.5376907825467934	0	1
gene-b1267	2000	2437	2069	1790	1028	1473	824	1528	818	530	419	473	host	yciO	0.5171631155337262	0	1
gene-b1406	285	340	271	235	105	147	61	105	62	32	39	62	host	pdxI	0.7151845439521806	0	1
gene-b0494	833	953	776	656	251	399	201	329	299	169	169	221	host	tesA	0.6247988493610311	0	1
gene-b1453	710	654	813	581	477	602	529	851	815	441	226	216	host	ansP	0.35280522492644173	0	1
gene-b0942	100	122	102	77	35	56	29	62	34	18	23	27	host	ycbU	0.5961980167951191	0	1
gene-b2637	86	169	118	77	29	59	19	55	41	16	24	44	host	yfjT	0.7082131112942605	0	1
gene-b3816	2430	2661	3814	3277	1989	2571	1137	2405	730	503	428	507	host	corA	0.6001940378439427	0	1
gene-b2014	7496	7212	12871	10344	7059	10746	3586	7876	2334	1651	703	672	host	plaP	0.6608449157705031	0	1
gene-b2600	3109	3186	3220	2593	1573	2035	1046	1889	882	569	583	517	host	tyrA	0.5761510166794789	0	1
gene-b3277	16043	17961	21758	17253	12555	14177	8857	19210	5844	3883	2776	2773	host	ileU	0.5496803788004333	0	1
gene-b4284	173	281	180	92	68	96	63	112	74	46	55	78	host	insI3	0.5996196340790717	0	1
gene-b1960	504	546	519	416	247	313	215	407	272	156	85	119	host	vsr	0.4845727568831277	0	1
gene-b2961	1651	1867	1749	1359	806	1040	542	1050	510	373	360	319	host	mutY	0.5662686150855424	0	1
gene-b1072	100	121	120	63	39	66	39	74	48	23	14	44	host	flgA	0.5428234325970607	0	1
gene-b1331	699	1011	797	528	339	478	338	608	354	286	161	210	host	insH4	0.5049930969677507	0	1
gene-b2427	209	372	186	145	53	84	44	94	137	76	106	119	host	murR	0.6331452435328595	0	1
gene-b2326	2964	3105	2680	2189	1203	1630	1018	1647	974	600	439	555	host	epmC	0.5754740615970836	0	1
gene-b3963	4898	5586	3506	3277	1901	2504	2290	3978	2375	1489	1018	1171	host	fabR	0.4903018734009183	0	1
gene-b0497	699	912	708	487	312	419	212	366	273	141	152	260	host	rhsD	0.5701057350153945	0	1
gene-b3838	2066	2718	2829	2094	1390	1865	974	1750	933	582	443	421	host	tatB	0.537359798007945	0	1
gene-b0819	5961	6733	7421	5940	4088	6249	2857	5212	1766	1189	656	747	host	ldtB	0.5903766778536953	0	1
gene-b1121	98	124	149	112	68	110	52	112	38	25	20	35	host	ycfZ	0.5359636181755921	0	1
gene-b0344	133	219	201	122	79	88	59	101	105	53	47	100	host	lacZ	0.47627218889326806	0	1
gene-b1480	2943	4401	2629	2555	911	1579	476	988	554	389	729	899	host	sra	0.7614962215737123	0	1
gene-T7p19	6	5	42	4	5	14	6416	17418	74862	51482	37869	43718	phage	gene-T7p19	1.291002581269786	0	0
gene-b3898	125	199	157	94	59	70	54	83	61	43	27	67	host	frvX	0.5551498159834802	0	1
gene-b1615	32	67	69	24	21	21	16	16	26	9	18	15	host	uidC	0.6764347079267827	0	1
gene-b3155	516	652	491	403	210	294	219	351	217	144	120	152	host	yhbQ	0.5183751992650738	0	1
gene-b4054	5089	6491	4375	4227	1431	2361	728	1386	1221	845	1234	1320	host	tyrB	0.731082108849695	0	1
gene-b4402	3479	4929	3695	2725	1928	2246	1427	2559	1689	1117	1147	1327	host	yjjY	0.481066793660209	0	1
gene-b0855	3768	3978	3005	2844	1093	1536	917	1805	1025	651	516	521	host	potG	0.6731282289247336	0	1
gene-b3607	4311	4822	3961	3468	1506	2127	1031	1830	1098	639	753	777	host	cysE	0.6684433831655748	0	1
gene-b1384	482	658	321	322	158	264	129	265	104	73	60	76	host	feaR	0.7259599140198278	0	1
gene-b2878	180	248	221	112	76	74	63	103	107	61	59	99	host	ygfK	0.5268836991244101	0	1
gene-b0162	236	280	317	254	122	208	106	241	113	68	62	86	host	cdaR	0.49692633768570355	0	1
gene-b0837	580	637	387	370	144	206	108	190	149	94	109	145	host	yliI	0.6962928255769147	0	1
gene-b0421	1661	1838	1635	1432	787	1120	583	1153	621	410	280	356	host	ispA	0.5386132499477666	0	1
gene-b3364	2501	2155	801	648	315	390	861	1442	705	426	210	283	host	tsgA	0.8051790013924955	0	1
gene-b1648	142	153	77	81	35	50	32	46	21	33	29	36	host	ydhL	0.6922951143382895	0	1
gene-b1372	250	337	274	159	105	135	96	145	82	58	69	110	host	stfR	0.5608681834339543	0	1
gene-b4539	32	59	39	22	26	16	9	26	10	3	10	9	host	yoeB	0.7038450787796066	0	1
gene-b4686	5491	4899	3824	3489	2218	2358	2053	3208	2015	1334	803	949	host	yshB	0.5256473149199732	0	1
gene-b1667	1183	1706	1300	1062	649	994	403	801	484	334	274	334	host	ydhR	0.5533592948683059	0	1
gene-b3630	1067	1704	1693	720	936	864	615	854	373	248	216	235	host	waaP	0.6192195672503776	0	1
gene-b4307	26	44	50	19	18	24	14	24	31	21	6	26	host	yjhQ	0.4584846230004056	0	1
gene-b3626	798	1098	1156	431	502	471	443	610	315	205	151	227	host	waaJ	0.5926431284651883	0	1
gene-b3549	779	999	564	514	217	282	149	250	190	112	192	190	host	tag	0.7316989843693941	0	1
gene-b1326	1003	1156	890	767	271	451	185	421	242	151	182	217	host	mpaA	0.6993846329975459	0	1
gene-b4547	990	1022	936	767	363	580	266	492	255	160	191	193	host	ypfN	0.6144973146259487	0	1
gene-b1790	181	229	137	103	57	72	52	87	72	32	42	65	host	nimR	0.6079781341725878	0	1
gene-b1794	2050	2806	2483	1917	1409	1722	944	1753	648	442	309	319	host	dgcP	0.58742495433318	0	1
gene-b4001	1421	1917	1680	1430	828	1197	535	1046	567	377	283	318	host	yjaH	0.5582212283853971	0	1
gene-b3158	97	119	119	76	56	74	55	97	55	24	26	29	host	ubiU	0.4716196929441788	0	1
gene-b0238	4817	3891	6033	4774	3595	6442	2566	4471	2134	1445	633	640	host	gpt	0.5473042050269002	0	1
gene-b0271	150	250	212	145	61	135	75	111	95	52	36	53	host	yagH	0.558493842312363	0	1
gene-b3174	10330	11749	15141	11989	9137	12609	8032	9302	3602	2487	1535	1547	host	leuU	0.5547766186831591	0	1
gene-b4596	266	333	239	198	106	137	93	160	65	55	56	66	host	yciZ	0.6009442188629269	0	1
gene-b0947	1260	1556	1116	1049	452	680	306	589	336	252	175	217	host	ycbX	0.6716353304358927	0	1
gene-b3535	1826	2171	1322	1164	559	661	259	564	360	248	468	486	host	yhjR	0.7244073714541395	0	1
gene-b3098	9697	11548	9466	7961	3935	6288	2287	4461	1956	1246	1797	1999	host	yqjD	0.668516971699666	0	1
gene-b1941	17	61	46	14	19	17	7	12	18	19	8	27	host	fliI	0.6905866581105304	0	1
gene-b3959	477	463	366	313	125	201	109	239	111	89	86	99	host	argB	0.6319176218447079	0	1
gene-b1580	81	116	102	71	52	61	30	62	38	28	18	30	host	rspB	0.5157502731852369	0	1
gene-b0176	14152	15452	15536	13730	8350	11113	6325	12180	5243	3296	2334	2434	host	rseP	0.5348728451766738	0	1
gene-b0177	22897	27484	28926	23692	12621	20080	10500	19496	8832	5846	4061	4299	host	bamA	0.5534649418661209	0	1
gene-b0095	26323	28845	27628	22740	13781	18062	9635	17417	9983	6218	5201	5348	host	ftsZ	0.5331603748077456	0	1
gene-b4815	89	113	91	41	35	62	29	51	22	27	13	32	host	ykfO	0.6023495195078934	0	1
gene-b0311	1562	1883	1506	1224	650	844	464	658	788	474	394	410	host	betA	0.5415603441678062	0	1
gene-b3718	106	136	123	72	45	52	40	60	40	27	36	40	host	yieK	0.5439906442415587	0	1
gene-b1727	1068	1203	871	861	442	569	308	548	331	205	179	201	host	hxpB	0.6015483066592531	0	1
gene-b0103	1204	1401	1269	1069	633	833	420	826	438	245	223	251	host	coaE	0.5576713383042012	0	1
gene-b1324	9322	11690	9544	8991	3903	6462	3019	5354	3223	2388	1451	1824	host	tpx	0.6009332701562436	0	1
gene-b1026	128	159	137	81	52	65	37	72	57	23	26	48	host	insF4	0.5801299850711606	0	1
gene-b2169	134	186	135	123	57	99	54	113	55	44	27	48	host	fruB	0.5229156517062298	0	1
gene-b3673	1391	1184	1981	1499	875	1087	465	826	391	231	189	203	host	emrD	0.650614852400719	0	1
gene-b3329	14	37	38	22	7	16	13	19	14	8	15	27	host	gspH	0.5071138543242898	0	1
gene-b4358	70	102	84	59	47	40	37	49	39	28	14	52	host	lgoD	0.4493273046697071	0	1
gene-b4059	5498	5029	5144	4130	2486	3139	1867	3283	1758	1087	913	871	host	ssb	0.5558873129185853	0	1
gene-b2013	6093	4881	2928	2244	668	912	918	1561	4670	3056	1046	1385	host	tsuA	0.6888667492750096	0	1
gene-b0572	72	92	94	34	25	34	35	48	40	23	24	45	host	cusC	0.5114650270768872	0	1
gene-b3805	3163	3557	2568	2166	974	1415	794	1520	1049	725	632	642	host	hemC	0.6126472173447	0	1
gene-b3434	1043	1024	1196	1011	682	996	561	968	524	272	167	192	host	yhgN	0.49063780656351913	0	1
gene-b2123	62	101	83	62	66	59	29	44	34	23	19	25	host	yehR	0.4895633235031954	0	1
gene-b3875	8	26	29	9	9	10	5	5	15	4	2	15	host	ompL	0.7146950867878509	0	1
gene-b4824	13	20	16	17	9	10	5	5	4	2	1	15	host	ytjE	0.6282487338781898	0	1
gene-b0130	972	1134	987	840	455	644	332	580	342	212	150	200	host	yadE	0.5757380152614766	0	1
gene-b2924	25413	27059	20221	17729	10462	12899	6056	10630	6830	4080	4988	5029	host	mscS	0.61826731518419	0	1
gene-b1258	406	563	557	230	278	161	89	88	20	15	16	25	host	yciF	0.9659247076338995	0	1
gene-b4756	172	178	260	185	125	165	56	127	49	38	41	53	host	yqiD	0.578606116221214	0	1
gene-b3744	47999	61017	15901	15533	2470	3731	1268	2877	17533	10646	22917	19996	host	asnA	0.9616137029577918	0	1
gene-b1953	536	784	486	383	181	239	59	117	76	49	145	180	host	yodD	0.8164878231386922	0	1
gene-b1542	122	193	150	124	89	82	53	107	42	22	29	54	host	ydfI	0.5627263479753181	0	1
gene-b4146	2290	2856	2617	2067	1353	1952	951	1662	678	438	325	404	host	epmB	0.5892984878943834	0	1
gene-b2941	865	852	739	667	437	625	396	776	231	161	85	118	host	yqgD	0.5684518620876584	0	1
gene-b2180	1980	2453	2662	2105	1326	1803	792	1458	721	468	409	482	host	yejF	0.5590735153819945	0	1
gene-b3404	1993	2259	1976	1616	838	1173	748	1250	942	589	451	484	host	envZ	0.5061425717238053	0	1
gene-b1551	14	7	23	6	10	11	3	5	2	1	0	4	host	ynfN	0.8729453199592305	0	1
gene-b3139	33	69	53	28	21	34	16	17	17	10	9	19	host	agaC	0.6339831113043133	0	1
gene-b1165	289	357	224	71	87	40	38	56	66	22	86	118	host	ymgA	0.8587439004075734	0	1
gene-b1339	488	730	386	361	170	276	134	265	100	73	42	59	host	abgR	0.771373995082988	0	1
gene-b0954	22859	26142	20275	18028	11813	14571	9430	17425	6009	3929	2517	2592	host	fabA	0.6030640272628962	0	1
gene-b4545	12	18	12	6	5	7	1	6	4	2	6	7	host	ypdJ	0.6339075893227446	0	1
gene-b0869	1657	1825	1508	1486	553	797	375	780	472	298	299	346	host	ybjT	0.6463750360622882	0	1
