Geneid	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	Entity	Symbol	relative changes	negligible changes	Outlier
gene-AUO97_RS05530	28	25	14	11	4	2	host	gene-AUO97_RS05530	0.696199596057783	0	1
gene-AUO97_RS03755	0	0	0	0	0	0	host	gene-AUO97_RS03755	0.0	0	1
gene-AUO97_RS00735	83	58	35	36	12	10	host	xdhA	0.6530496237570278	0	1
gene-AUO97_RS13595	189	142	26	42	24	10	host	gene-AUO97_RS13595	0.9424132697721143	0	1
gene-AUO97_RS15990	51	26	8	12	8	3	host	gene-AUO97_RS15990	0.9111788592698181	0	1
gene-AUO97_RS14895	11	5	4	0	0	3	host	ygaH	0.9692824699829545	0	1
gene-AUO97_RS16265	194	172	66	88	46	27	host	gene-AUO97_RS16265	0.633985589487107	0	1
gene-AUO97_RS18020	3	0	0	0	0	0	host	gene-AUO97_RS18020	2.23606797749979	0	1
gene-M172_gp01	14226	16108	5257	6762	3053	2590	phage	gene-M172_gp01	0.6601140727828971	0	0
gene-AUO97_RS12285	1	0	0	0	0	0	host	gene-AUO97_RS12285	2.2360679774997902	0	1
gene-AUO97_RS15240	157	94	48	49	22	18	host	gene-AUO97_RS15240	0.7445019363106914	0	1
gene-AUO97_RS02550	423	304	224	256	76	56	host	gene-AUO97_RS02550	0.5701824462827103	0	1
gene-AUO97_RS00045	803	634	125	155	93	55	host	gene-AUO97_RS00045	0.9456336812821854	0	1
gene-AUO97_RS05675	75	71	27	22	25	15	host	gene-AUO97_RS05675	0.6188381174937401	0	1
gene-AUO97_RS13620	2651	1842	490	567	167	124	host	gene-AUO97_RS13620	0.9690247536541841	0	1
gene-AUO97_RS06500	1092	860	331	458	155	136	host	argS	0.7050982210784493	0	1
gene-AUO97_RS12065	8	3	11	4	1	2	host	gene-AUO97_RS12065	0.7306765551867963	0	1
gene-AUO97_RS12875	0	0	0	0	0	0	host	gene-AUO97_RS12875	0.0	0	1
gene-AUO97_RS19725	21370	17185	8889	9929	6820	4835	host	gene-AUO97_RS19725	0.5085029055303665	0	1
gene-AUO97_RS01145	2813	2334	1241	1367	536	347	host	gene-AUO97_RS01145	0.6174541313347229	0	1
gene-AUO97_RS17990	0	2	0	2	0	0	host	gene-AUO97_RS17990	1.4142135623730951	0	1
gene-AUO97_RS12210	546	413	109	169	74	51	host	gene-AUO97_RS12210	0.8202788278415132	0	1
gene-AUO97_RS14725	628	507	117	130	61	54	host	tauA	0.9185814019458675	0	1
gene-AUO97_RS10015	58	57	20	33	9	13	host	gene-AUO97_RS10015	0.6230120739771658	0	1
gene-AUO97_RS05525	2830	1931	803	921	614	436	host	uvrA	0.6768491223521618	0	1
gene-AUO97_RS06705	1083	775	215	212	148	120	host	gene-AUO97_RS06705_gene_alr	0.8660038120375086	0	1
gene-AUO97_RS04835	156	133	45	62	23	16	host	gene-AUO97_RS04835	0.7372432072061036	0	1
gene-AUO97_RS08335	0	0	0	0	0	0	host	gene-AUO97_RS08335	0.0	0	1
gene-AUO97_RS01975	782	583	192	239	122	93	host	gene-AUO97_RS01975	0.7654433923941961	0	1
gene-AUO97_RS04990	1260	941	369	409	228	167	host	mraY	0.7109821852424646	0	1
gene-AUO97_RS09765	8	14	6	11	0	4	host	tatB	0.6364619620187911	0	1
gene-AUO97_RS19570	0	0	0	0	0	0	host	gene-AUO97_RS19570	0.0	0	1
gene-AUO97_RS13910	0	0	0	0	0	0	host	gene-AUO97_RS13910	0.0	0	1
gene-AUO97_RS14005	60	38	14	24	13	13	host	tagF	0.6379264534698179	0	1
gene-AUO97_RS19320	110	106	141	147	32	29	host	gene-AUO97_RS19320	0.503479941071304	0	1
gene-AUO97_RS14070	145	102	35	39	9	6	host	gene-AUO97_RS14070	0.9069131692718104	0	1
gene-AUO97_RS17255	93	53	13	23	12	10	host	pcaG	0.8875662978632373	0	1
gene-AUO97_RS06925	0	0	0	0	0	0	host	gene-AUO97_RS06925	0.0	0	1
gene-AUO97_RS10510	231	193	50	63	25	14	host	gene-AUO97_RS10510	0.8777651414350643	0	1
gene-AUO97_RS10865	455	354	234	249	102	80	host	gene-AUO97_RS10865	0.5353705811762026	0	1
gene-AUO97_RS12015	108	79	32	45	20	8	host	def	0.7121641010938738	0	1
gene-AUO97_RS18685	349	278	126	140	37	51	host	hfq	0.6979693852665578	0	1
gene-AUO97_RS05385	85	61	16	13	14	4	host	gene-AUO97_RS05385	0.9304666617039599	0	1
gene-AUO97_RS19380	2	7	0	1	2	0	host	gene-AUO97_RS19380	1.1902380714238083	0	1
gene-AUO97_RS10065	1938	1562	572	597	350	213	host	secB	0.7380021532948413	0	1
gene-AUO97_RS08400	16	8	3	5	1	2	host	gene-AUO97_RS08400	0.8708428945216098	0	1
gene-AUO97_RS05850	570	394	177	201	93	69	host	parE	0.7066790146466533	0	1
gene-AUO97_RS17490	14	20	8	19	2	6	host	gene-AUO97_RS17490	0.5806152354785545	0	1
gene-AUO97_RS05410	0	0	2	0	0	0	host	gene-AUO97_RS05410	2.2360679774997902	0	1
gene-AUO97_RS16140	1702	1374	923	1081	351	245	host	gene-AUO97_RS16140	0.5490896403083078	0	1
gene-AUO97_RS17770	465	327	89	100	57	34	host	glnL	0.8965401554809701	0	1
gene-AUO97_RS09955	1679	1344	556	656	361	270	host	bamB	0.6410540828185671	0	1
gene-AUO97_RS04225	3363	2692	696	773	519	329	host	gene-AUO97_RS04225	0.8446657040988	0	1
gene-AUO97_RS05080	21	22	12	5	2	0	host	gene-AUO97_RS05080	0.8448903776586318	0	1
gene-AUO97_RS06325	60	27	6	6	6	7	host	gene-AUO97_RS06325	1.0703863979032648	0	1
gene-AUO97_RS09350	39	14	9	10	1	3	host	gene-AUO97_RS09350	0.9909563359875122	0	1
gene-AUO97_RS03915	103	122	53	58	20	19	host	gene-AUO97_RS03915	0.619315751454781	0	1
gene-AUO97_RS05190	146	98	34	50	19	8	host	hisH	0.8163232533971438	0	1
gene-AUO97_RS03480	94	66	25	30	24	13	host	gene-AUO97_RS03480	0.6788846394944406	0	1
gene-AUO97_RS16015	44	21	14	21	9	9	host	gene-AUO97_RS16015	0.6071015148668581	0	1
gene-AUO97_RS11385	390	296	87	135	56	39	host	gene-AUO97_RS11385	0.7818692861597357	0	1
gene-AUO97_RS12200	40	51	35	28	1	4	host	gene-AUO97_RS12200	0.6912805184522748	0	1
gene-AUO97_RS09600	218	149	64	69	38	25	host	gene-AUO97_RS09600	0.725718020745052	0	1
gene-AUO97_RS01940	851	669	276	310	198	135	host	purM	0.6430768904387604	0	1
gene-AUO97_RS03770	0	0	0	0	0	0	host	gene-AUO97_RS03770	0.0	0	1
gene-AUO97_RS15055	16	11	8	6	4	4	host	gene-AUO97_RS15055	0.5215074424155363	0	1
gene-AUO97_RS15385	45	37	13	16	6	6	host	gspK	0.7369729234018599	0	1
gene-AUO97_RS14595	9	9	2	6	3	3	host	gene-AUO97_RS14595	0.5376453291901642	0	1
gene-AUO97_RS04390	22251	18775	8703	10533	6482	4672	host	rplB	0.5402451173496684	0	1
gene-AUO97_RS18830	8	4	4	3	0	2	host	kdpA	0.694977119967925	0	1
gene-AUO97_RS14225	124	54	19	18	20	11	host	gene-AUO97_RS14225	0.9660096777986412	0	1
gene-AUO97_RS15670	0	0	0	0	0	0	host	gene-AUO97_RS15670	0.0	0	1
gene-AUO97_RS15925	88	90	30	23	12	4	host	gene-AUO97_RS15925	0.8452623007845773	0	1
gene-AUO97_RS12675	34	34	10	13	4	8	host	gene-AUO97_RS12675	0.710597374413213	0	1
gene-AUO97_RS09645	64	53	22	24	7	7	host	gene-AUO97_RS09645	0.7376938944517083	0	1
gene-AUO97_RS02925	0	0	0	0	0	0	host	gene-AUO97_RS02925	0.0	0	1
gene-AUO97_RS12060	2	7	0	0	1	0	host	gene-AUO97_RS12060	1.4966629547095764	0	1
gene-AUO97_RS12205	527	405	168	170	84	63	host	lysS	0.7236703463600969	0	1
gene-AUO97_RS15775	251	184	65	64	41	19	host	gene-AUO97_RS15775	0.8075778307152333	0	1
gene-AUO97_RS10980	8521	6408	2332	2675	1725	1254	host	nuoG	0.7033607029788498	0	1
gene-AUO97_RS17275	39	18	12	6	7	2	host	pcaD	0.87578924560712	0	1
gene-AUO97_RS14975	281	212	109	103	28	25	host	gene-AUO97_RS14975	0.7372061881504859	0	1
gene-AUO97_RS02500	8532	6362	2163	2416	1538	1099	host	gene-AUO97_RS02500	0.7504392977073046	0	1
gene-AUO97_RS15695	0	0	0	0	0	0	host	gene-AUO97_RS15695	0.0	0	1
gene-AUO97_RS09195	437	327	99	111	35	34	host	gene-AUO97_RS09195	0.8821527537205249	0	1
gene-AUO97_RS05350	0	0	0	0	0	0	host	gene-AUO97_RS05350	0.0	0	1
gene-AUO97_RS00685	342	244	91	105	53	38	host	gene-AUO97_RS00685	0.758288258180165	0	1
gene-AUO97_RS08280	0	0	0	0	0	0	host	gene-AUO97_RS08280	0.0	0	1
gene-AUO97_RS12160	90	70	34	30	11	9	host	mtgA	0.7332744921137891	0	1
gene-AUO97_RS05440	822	735	323	380	221	148	host	ycaC	0.5769462456559532	0	1
gene-AUO97_RS10730	44	36	15	19	9	2	host	gene-AUO97_RS10730	0.706223760574508	0	1
gene-AUO97_RS02495	6464	4658	1655	1850	1182	821	host	odhB	0.7455453550259985	0	1
gene-AUO97_RS12295	66	38	12	14	8	2	host	ureE	0.9488983945951782	0	1
gene-AUO97_RS04660	1148	846	248	266	211	161	host	astB	0.7859451508168954	0	1
gene-AUO97_RS03040	35	20	7	18	7	4	host	gene-AUO97_RS03040	0.7033825497057258	0	1
gene-AUO97_RS07885	823	614	266	268	159	125	host	gene-AUO97_RS07885	0.6786285966483635	0	1
gene-AUO97_RS10695	331	247	68	102	35	28	host	rpe	0.8434617915778998	0	1
gene-AUO97_RS05240	197	166	55	76	38	30	host	hisF	0.6873396245129034	0	1
gene-AUO97_RS12635	0	0	1	0	0	2	host	gene-AUO97_RS12635	1.5275252316519468	0	1
gene-AUO97_RS15845	553	446	199	242	90	56	host	gene-AUO97_RS15845	0.681821880243826	0	1
gene-AUO97_RS04530	512	375	168	201	105	77	host	gene-AUO97_RS04530	0.6457377921104445	0	1
gene-AUO97_RS03595	2775	2128	857	928	639	452	host	secD	0.6568799306733285	0	1
gene-AUO97_RS14480	26	23	16	11	3	2	host	gene-AUO97_RS14480	0.677214229723579	0	1
gene-AUO97_RS19435	2	0	0	0	0	0	host	gene-AUO97_RS19435	2.2360679774997902	0	1
gene-AUO97_RS04395	9324	7955	3709	4378	2717	2001	host	rplW	0.5381688323614984	0	1
gene-AUO97_RS11230	37	35	4	8	3	3	host	gene-AUO97_RS11230	0.9970326344077579	0	1
gene-AUO97_RS12715	558	501	142	145	57	48	host	gene-AUO97_RS12715	0.8578119233206997	0	1
gene-AUO97_RS00670	99	78	25	25	17	12	host	ubiA	0.7799989983967929	0	1
gene-AUO97_RS01380	961	752	257	303	203	128	host	cgtA	0.7128845083964519	0	1
gene-AUO97_RS15995	8	4	2	2	1	0	host	gene-AUO97_RS15995	0.9207338730881486	0	1
gene-AUO97_RS17170	0	0	0	0	0	0	host	gene-AUO97_RS17170	0.0	0	1
gene-AUO97_RS02510	2181	1615	702	889	585	406	host	gene-AUO97_RS02510	0.591909958680615	0	1
gene-AUO97_RS07540	85	69	17	33	14	5	host	gene-AUO97_RS07540	0.7994271914204273	0	1
gene-AUO97_RS06790	3	7	2	0	0	0	host	gene-AUO97_RS06790	1.2583057392117916	0	1
gene-AUO97_RS06820	0	0	0	0	1	0	host	gene-AUO97_RS06820	2.23606797749979	0	1
gene-AUO97_RS08240	0	0	0	0	0	0	host	gene-AUO97_RS08240	0.0	0	1
gene-AUO97_RS18360	330	270	85	121	35	36	host	gene-AUO97_RS18360	0.7800457683792159	0	1
gene-AUO97_RS01135	672	609	242	312	61	74	host	gene-AUO97_RS01135	0.7258208764943886	0	1
gene-AUO97_RS01580	161	137	42	35	16	22	host	gene-AUO97_RS01580	0.8385732851171984	0	1
gene-AUO97_RS08065	0	0	0	0	0	0	host	gene-AUO97_RS08065	0.0	0	1
gene-AUO97_RS05165	35	29	15	18	10	8	host	gene-AUO97_RS05165	0.5106798907835138	0	1
gene-AUO97_RS17905	9	13	3	5	2	2	host	gene-AUO97_RS17905	0.718032683278453	0	1
gene-AUO97_RS16475	65	71	73	84	34	18	host	gene-AUO97_RS16475	0.4074603594823236	0	1
gene-AUO97_RS17810	44	33	14	19	6	2	host	gene-AUO97_RS17810	0.7488380350635431	0	1
gene-AUO97_RS04475	365	325	114	150	86	52	host	recG	0.656671949568365	0	1
gene-AUO97_RS03415	2022	1824	403	507	277	271	host	gene-AUO97_RS03415	0.8384726491463117	0	1
gene-AUO97_RS15205	838	662	283	368	213	132	host	putP	0.605319137325775	0	1
gene-AUO97_RS06030	0	1	1	0	0	0	host	sul2	1.4142135623730951	0	1
gene-AUO97_RS08245	0	0	0	0	0	0	host	gene-AUO97_RS08245	0.0	0	1
gene-AUO97_RS11740	196	177	72	97	38	31	host	gene-AUO97_RS11740	0.6277977259048321	0	1
gene-AUO97_RS08985	335	257	101	80	64	46	host	uvrC	0.7398919306582374	0	1
gene-AUO97_RS01655	1	0	0	0	0	0	host	gene-AUO97_RS01655	2.2360679774997902	0	1
gene-AUO97_RS14190	743	535	133	149	89	51	host	paaE	0.9192512373504005	0	1
gene-AUO97_RS12050	1	1	0	0	0	1	host	gene-AUO97_RS12050	1.0	0	1
gene-AUO97_RS07535	15	5	3	2	0	0	host	gene-AUO97_RS07535	1.2348279232346504	0	1
gene-AUO97_RS05270	247	203	101	110	42	30	host	gene-AUO97_RS05270	0.6482860091932436	0	1
gene-AUO97_RS07165	106	84	65	71	21	24	host	gene-AUO97_RS07165	0.4956125020284182	0	1
gene-AUO97_RS05370	0	0	0	1	0	0	host	gene-AUO97_RS05370	2.2360679774997902	0	1
gene-AUO97_RS05110	2719	2094	942	1058	605	488	host	ettA	0.6174202391151483	0	1
gene-AUO97_RS06215	2145	1660	542	561	339	256	host	gene-AUO97_RS06215	0.7835104128330999	0	1
gene-AUO97_RS02005	289	252	59	60	33	26	host	gene-AUO97_RS02005	0.8994911029387721	0	1
gene-AUO97_RS02355	9	18	2	8	2	2	host	gene-AUO97_RS02355	0.8466612174492577	0	1
gene-AUO97_RS14610	24	19	1	1	3	2	host	gene-AUO97_RS14610	1.1334901852243802	0	1
gene-AUO97_RS09260	312	242	72	83	36	26	host	gene-AUO97_RS09260	0.8458270495677208	0	1
gene-AUO97_RS17260	101	51	20	19	14	6	host	pcaH	0.9268886994758624	0	1
gene-AUO97_RS03020	380	339	227	263	81	61	host	gene-AUO97_RS03020	0.5320150934865802	0	1
gene-AUO97_RS15085	19	24	3	8	1	0	host	gene-AUO97_RS15085	1.0026411402881625	0	1
gene-AUO97_RS08920	9	9	9	10	7	3	host	gene-AUO97_RS08920	0.298631252076983	0	1
gene-AUO97_RS06265	166	129	76	70	26	15	host	gene-AUO97_RS06265	0.6636410281667968	0	1
gene-AUO97_RS08395	0	0	0	0	0	0	host	gene-AUO97_RS08395	0.0	0	1
gene-AUO97_RS04105	3852	2979	1300	1559	789	661	host	gene-AUO97_RS04105	0.6299928165328507	0	1
gene-AUO97_RS09475	198	185	72	100	30	29	host	gene-AUO97_RS09475	0.6618232032501106	0	1
gene-AUO97_RS07525	86	43	17	20	13	9	host	dkgB	0.8537192616059097	0	1
gene-AUO97_RS06825	1372	1032	446	487	336	176	host	acnD	0.6546633922518705	0	1
gene-AUO97_RS11480	212	169	31	48	32	13	host	cntB	0.9133694223028722	0	1
gene-AUO97_RS13235	0	1	0	0	0	2	host	gene-AUO97_RS13235	1.5275252316519468	0	1
gene-AUO97_RS16725	106	93	22	29	14	9	host	gene-AUO97_RS16725	0.8542969567210519	0	1
gene-AUO97_RS06520	615	457	190	257	104	69	host	gene-AUO97_RS06520	0.6907403350650108	0	1
gene-AUO97_RS14860	783	560	236	214	94	56	host	gene-AUO97_RS14860	0.8081548560783542	0	1
gene-AUO97_RS18610	191	155	52	47	28	16	host	gene-AUO97_RS18610	0.8170572323791648	0	1
gene-AUO97_RS09165	297	206	78	96	39	28	host	hisIE	0.7790645377225635	0	1
gene-AUO97_RS13830	375	276	65	89	60	25	host	gene-AUO97_RS13830	0.8753465236248836	0	1
gene-AUO97_RS14845	376	331	91	124	52	37	host	gene-AUO97_RS14845	0.7973807821806779	0	1
gene-AUO97_RS03535	0	1	0	0	1	0	host	gene-AUO97_RS03535	1.4142135623730951	0	1
gene-AUO97_RS04320	11538	9665	4358	5212	3047	2195	host	rpsE	0.5715401657142715	0	1
gene-AUO97_RS07440	235	218	74	81	36	23	host	rsmB	0.7567532169735008	0	1
gene-AUO97_RS08200	0	0	0	0	0	0	host	gene-AUO97_RS08200	0.0	0	1
gene-AUO97_RS08205	1	0	0	0	0	0	host	gene-AUO97_RS08205	2.2360679774997902	0	1
gene-AUO97_RS12380	33	21	6	7	4	4	host	gene-AUO97_RS12380	0.8699425268372619	0	1
gene-AUO97_RS10230	70	59	19	26	9	3	host	gene-AUO97_RS10230	0.8055909385780802	0	1
gene-AUO97_RS08405	0	0	0	0	0	0	host	gene-AUO97_RS08405	0.0	0	1
gene-AUO97_RS06305	528	447	90	132	60	35	host	cysK	0.9106812592719948	0	1
gene-AUO97_RS10815	10	2	4	6	3	1	host	gene-AUO97_RS10815	0.6880209161537815	0	1
gene-AUO97_RS14415	8	3	4	2	1	2	host	gene-AUO97_RS14415	0.6855654600401043	0	1
gene-AUO97_RS17625	414	326	113	81	44	30	host	gene-AUO97_RS17625	0.87782989095856	0	1
gene-AUO97_RS04370	12908	10779	5217	6107	3945	2784	host	rplP	0.525736395491744	0	1
gene-AUO97_RS11915	38	21	4	10	7	4	host	pgaD	0.8699440907831005	0	1
gene-AUO97_RS14350	2341	1952	1247	1462	614	457	host	gene-AUO97_RS14350	0.4991805387909974	0	1
gene-AUO97_RS00825	10	8	0	1	0	1	host	gene-AUO97_RS00825	1.2206555615733703	0	1
gene-AUO97_RS01895	219	176	47	68	38	25	host	gene-AUO97_RS01895	0.7779465796722856	0	1
gene-AUO97_RS12755	0	0	0	0	0	0	host	gene-AUO97_RS12755	0.0	0	1
gene-AUO97_RS10550	332	283	46	76	29	14	host	gigA	0.9822989578552704	0	1
gene-AUO97_RS06545	182	156	75	70	45	24	host	gene-AUO97_RS06545	0.6244405183302707	0	1
gene-AUO97_RS08715	23	22	10	12	8	5	host	gene-AUO97_RS08715	0.511737237261468	0	1
gene-AUO97_RS05685	11147	8192	4439	4777	3156	2196	host	gene-AUO97_RS05685	0.5456860891777525	0	1
gene-AUO97_RS03070	4	6	1	2	0	0	host	gene-AUO97_RS03070	1.011765110612762	0	1
gene-AUO97_RS01420	64	50	13	14	5	7	host	gene-AUO97_RS01420	0.8961878338844267	0	1
gene-AUO97_RS13445	13	14	7	5	7	1	host	benE	0.5728898730994153	0	1
gene-AUO97_RS02570	309	193	58	78	31	26	host	lipB	0.8868084764181664	0	1
gene-AUO97_RS15465	0	0	0	0	0	0	host	gene-AUO97_RS15465	0.0	0	1
gene-AUO97_RS09485	1241	992	301	353	187	131	host	ptsP	0.7940631809484489	0	1
gene-AUO97_RS15735	39	33	13	19	8	11	host	gene-AUO97_RS15735	0.5644993605476407	0	1
gene-AUO97_RS16865	33	28	14	12	7	4	host	gene-AUO97_RS16865	0.6505052020616012	0	1
gene-AUO97_RS17245	45	33	24	25	13	7	host	gene-AUO97_RS17245	0.5085688079337597	0	1
gene-AUO97_RS09995	47	41	9	14	2	6	host	gene-AUO97_RS09995	0.884590999156352	0	1
gene-AUO97_RS03330	2042	1643	804	918	491	346	host	trpA	0.584667879654847	0	1
gene-AUO97_RS04715	619	443	173	211	99	78	host	gene-AUO97_RS04715	0.724941598281009	0	1
gene-AUO97_RS14020	107	91	37	42	24	19	host	tssH	0.6281172263200555	0	1
gene-AUO97_RS05460	64	40	16	16	15	11	host	gene-AUO97_RS05460	0.7059742447158418	0	1
gene-AUO97_RS04800	35	31	17	18	3	4	host	gene-AUO97_RS04800	0.6728111897994427	0	1
gene-AUO97_RS19675	0	0	0	0	0	0	host	gene-AUO97_RS19675	0.0	0	1
gene-AUO97_RS00500	90	74	35	25	9	12	host	rodA	0.7512976418208572	0	1
gene-AUO97_RS02655	5802	4698	2129	2459	1479	1118	host	adeI	0.5814731585679295	0	1
gene-AUO97_RS01235	49	26	8	23	10	3	host	gene-AUO97_RS01235	0.7753438658446616	0	1
gene-AUO97_RS03075	127	95	31	35	13	8	host	gene-AUO97_RS03075	0.8559671723668305	0	1
gene-AUO97_RS03635	116	98	28	21	17	12	host	gene-AUO97_RS03635	0.8598823382177982	0	1
gene-AUO97_RS05330	47	38	34	39	16	11	host	gene-AUO97_RS05330	0.4192936423437174	0	1
gene-AUO97_RS12300	36	31	4	8	4	4	host	gene-AUO97_RS12300	0.9369755105720807	0	1
gene-AUO97_RS16855	7	9	2	2	1	0	host	gene-AUO97_RS16855	0.9440108381713814	0	1
gene-AUO97_RS02615	536	403	137	146	45	54	host	gene-AUO97_RS02615	0.8372818134557215	0	1
gene-AUO97_RS00260	0	0	0	0	0	0	host	gene-AUO97_RS00260	0.0	0	1
gene-AUO97_RS12125	101	61	22	27	11	6	host	gene-AUO97_RS12125	0.8746454234746621	0	1
gene-AUO97_RS17675	55	31	12	16	5	1	host	gene-AUO97_RS17675	0.9156054463213581	0	1
gene-AUO97_RS04615	0	0	0	0	0	0	host	gene-AUO97_RS04615	0.0	0	1
gene-AUO97_RS01575	141	103	40	46	18	11	host	gene-AUO97_RS01575	0.7830469524718995	0	1
gene-AUO97_RS19110	305	242	93	77	60	37	host	gene-AUO97_RS19110	0.7414083794152995	0	1
gene-AUO97_RS08530	150	121	36	45	12	12	host	gene-AUO97_RS08530	0.8540671741089505	0	1
gene-AUO97_RS00290	1294	939	279	297	175	129	host	gene-AUO97_RS00290	0.845403976420471	0	1
gene-AUO97_RS03945	164	114	46	50	18	13	host	gene-AUO97_RS03945	0.803820324929079	0	1
gene-AUO97_RS19905	0	0	0	0	0	0	host	gene-AUO97_RS19905	0.0	0	1
gene-AUO97_RS15090	0	4	4	3	0	0	host	gene-AUO97_RS15090	1.0163945352271773	0	1
gene-AUO97_RS09830	90	72	41	55	29	21	host	gene-AUO97_RS09830	0.4678930788221252	0	1
gene-AUO97_RS14780	2	3	0	0	0	0	host	arsC	1.4560219778561037	0	1
gene-AUO97_RS18775	39	34	15	14	3	6	host	gene-AUO97_RS18775	0.7283938389440419	0	1
gene-AUO97_RS02270	586	441	166	162	80	75	host	gene-AUO97_RS02270	0.7672156133560554	0	1
gene-AUO97_RS00370	47	21	12	21	9	8	host	gene-AUO97_RS00370	0.6756315738303305	0	1
gene-AUO97_RS01865	445	328	137	191	84	55	host	tolQ	0.6689369080030325	0	1
gene-AUO97_RS02545	70	82	37	47	12	17	host	gene-AUO97_RS02545	0.5795248541726002	0	1
gene-AUO97_RS08040	0	0	0	0	0	0	host	gene-AUO97_RS08040	0.0	0	1
gene-AUO97_RS10350	390	260	72	96	58	28	host	panB	0.8655731357410685	0	1
gene-AUO97_RS15125	46	30	14	12	9	11	host	gene-AUO97_RS15125	0.6590082374505503	0	1
gene-M172_gp19	70863	81513	137105	164702	72163	57362	phage	gene-M172_gp19	0.4047439444546844	0	0
gene-AUO97_RS13225	0	0	0	1	0	0	host	gene-AUO97_RS13225	2.2360679774997902	0	1
gene-AUO97_RS16710	0	0	0	0	0	0	host	gene-AUO97_RS16710	0.0	0	1
gene-AUO97_RS12775	0	0	1	0	0	0	host	kdgD	2.2360679774997902	0	1
gene-AUO97_RS04915	1303	973	477	592	177	150	host	gene-AUO97_RS04915	0.6767073564999503	0	1
gene-AUO97_RS10965	4248	2957	970	956	700	477	host	nuoC	0.8111705035810458	0	1
gene-AUO97_RS02855	428	360	192	258	99	64	host	gene-AUO97_RS02855	0.5610537178484407	0	1
gene-AUO97_RS13525	243	155	45	40	27	12	host	xseA	0.9634853642947107	0	1
gene-AUO97_RS18910	142	120	64	113	55	72	host	gene-AUO97_RS18910	0.34200858325266037	0	1
gene-AUO97_RS06910	0	0	0	0	0	0	host	gene-AUO97_RS06910	0.0	0	1
gene-AUO97_RS04155	122	136	39	52	21	6	host	wrbA	0.784984566459109	0	1
gene-AUO97_RS16035	52	40	0	12	10	5	host	gene-AUO97_RS16035	0.9682845811082633	0	1
gene-AUO97_RS02205	64	57	35	34	25	21	host	posA	0.4032331272328922	0	1
gene-AUO97_RS05005	721	492	148	151	120	77	host	ftsI	0.8359387147366013	0	1
gene-AUO97_RS01450	101	126	52	69	22	20	host	gene-AUO97_RS01450	0.5983540869854812	0	1
gene-AUO97_RS15745	34	30	11	4	2	1	host	gene-AUO97_RS15745	0.9804756703532577	0	1
gene-AUO97_RS08085	0	0	0	0	0	0	host	gene-AUO97_RS08085	0.0	0	1
gene-AUO97_RS09515	109	122	28	35	14	20	host	leuD	0.7987339401816455	0	1
gene-AUO97_RS11860	726	604	440	631	220	119	host	gene-AUO97_RS11860	0.48550901612829145	0	1
gene-AUO97_RS18715	147	98	25	30	19	10	host	gene-AUO97_RS18715	0.9166691512984555	0	1
gene-AUO97_RS07500	529	438	160	184	98	90	host	dnaJ	0.682304967547879	0	1
gene-AUO97_RS13600	281	196	100	116	51	45	host	gene-AUO97_RS13600	0.6340088032145551	0	1
gene-AUO97_RS13145	0	0	0	0	0	0	host	gene-AUO97_RS13145	0.0	0	1
gene-AUO97_RS16935	0	0	0	0	0	0	host	gene-AUO97_RS16935	0.0	0	1
gene-AUO97_RS15650	0	0	0	0	0	0	host	gene-AUO97_RS15650	0.0	0	1
gene-AUO97_RS10505	541	436	140	147	67	47	host	gene-AUO97_RS10505	0.8226962543995314	0	1
gene-M172_gp28	9829	11400	48519	63551	50764	39152	phage	gene-M172_gp28	0.5404020435195239	0	0
gene-AUO97_RS13495	1607	1105	726	801	446	273	host	gene-AUO97_RS13495	0.5294929579471501	0	1
gene-AUO97_RS00325	284	169	71	69	41	36	host	gene-AUO97_RS00325	0.7941027909490087	0	1
gene-AUO97_RS11030	0	0	0	0	0	0	host	gene-AUO97_RS11030	0.0	0	1
gene-AUO97_RS14920	7	0	6	3	0	2	host	gene-AUO97_RS14920	0.90267093384844	0	1
gene-AUO97_RS18460	0	0	0	0	0	0	host	gene-AUO97_RS18460	0.0	0	1
gene-AUO97_RS08380	1	0	0	0	0	0	host	gene-AUO97_RS08380	2.2360679774997902	0	1
gene-AUO97_RS19930	0	1	0	1	0	0	host	gene-AUO97_RS19930	1.4142135623730951	0	1
gene-AUO97_RS09240	549	408	145	169	74	45	host	gene-AUO97_RS09240	0.7938522125273759	0	1
gene-AUO97_RS10825	73	57	33	33	11	8	host	gene-AUO97_RS10825	0.6481825487850519	0	1
gene-AUO97_RS16210	633	484	115	167	77	79	host	gene-AUO97_RS16210	0.8412767745441405	0	1
gene-AUO97_RS00630	142	80	31	21	14	13	host	gene-AUO97_RS00630	0.9360579345876244	0	1
gene-AUO97_RS05010	119	82	49	33	24	13	host	ftsL	0.6869315832017042	0	1
gene-AUO97_RS07575	1042	793	255	251	142	106	host	gene-AUO97_RS07575	0.823111496218262	0	1
gene-AUO97_RS19000	194	158	48	44	26	26	host	dnaB	0.8143164878299571	0	1
gene-AUO97_RS03515	1017	833	261	285	108	90	host	gene-AUO97_RS03515	0.8317347233793904	0	1
gene-AUO97_RS17950	654	443	124	153	111	65	host	accB	0.8345494837281028	0	1
gene-AUO97_RS15820	431	363	144	174	63	63	host	rraA	0.6883641465333568	0	1
gene-AUO97_RS00530	40	29	14	8	3	2	host	gene-AUO97_RS00530	0.8757437315409876	0	1
