Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b2534	55	110	119	74	51	90	38	50	41	29	31	31	host	yfhR
gene-b2848	12	31	23	9	10	12	10	16	11	8	8	11	host	yqeJ
gene-b4238	333	462	341	231	188	228	118	226	119	70	90	122	host	nrdD
gene-b3326	101	159	148	99	74	83	54	105	55	35	23	65	host	gspE
gene-b3362	662	822	616	586	201	372	101	203	116	84	120	195	host	yhfG
gene-b3748	249	454	324	290	224	363	369	956	395	383	232	323	host	rbsD
gene-b4113	643	792	496	422	232	318	151	271	172	129	114	153	host	basR
gene-b4251	252	328	298	186	100	124	89	152	124	76	65	85	host	bdcR
gene-b1666	3216	3409	3533	2937	1994	2205	2028	2479	1251	870	525	539	host	valW
gene-b1954	72	125	94	74	55	47	13	37	18	9	20	25	host	dsrA
gene-b0114	83035	83402	105898	62881	67395	82355	79102	128868	70548	43148	21065	19615	host	aceE
gene-b1252	3740	4880	2829	2625	224	290	60	81	66	49	73	77	host	tonB
gene-b0805	88104	156414	137266	124639	45486	88798	22794	42585	4523	3070	429	523	host	fiu
gene-b3856	261	337	201	157	61	94	62	98	59	52	56	72	host	mobB
gene-b3450	920	1069	867	773	388	636	245	393	190	103	120	142	host	ugpC
gene-b4157	88	86	124	66	92	135	53	95	32	18	13	24	host	yjeN
gene-b4473	3653	4595	2181	2084	982	1195	758	1467	1053	724	901	1154	host	smf
gene-b4270	3392	5063	4700	3786	3390	3804	5221	3808	1127	1136	634	649	host	leuX
gene-b4214	2602	3276	1751	1627	623	824	415	732	564	413	582	565	host	cysQ
gene-b1144	102	145	123	70	62	75	60	104	68	53	61	64	host	ymfJ
gene-b4003	279	335	287	209	114	165	98	165	119	58	87	107	host	zraS
gene-b2971	79	86	119	61	64	66	23	54	27	15	18	20	host	yghG
gene-b4622	9	9	13	5	2	2	9	2	7	1	1	7	host	ytcA
gene-b2473	1549	1750	1279	1127	484	593	403	642	605	397	369	409	host	ypfH
gene-b2482	74	154	134	81	49	64	41	75	74	27	27	53	host	hyfB
gene-b1159	153	253	122	53	69	53	63	80	55	43	45	72	host	mcrA
gene-b2119	21	55	60	22	16	33	13	20	15	8	14	31	host	yehL
gene-b1225	233	277	309	222	126	179	91	146	98	57	54	66	host	narH
gene-b1656	2798	1889	2184	843	1086	908	1377	1567	2804	1445	1891	1792	host	sodB
gene-b2664	1712	2114	1315	1267	508	702	283	524	309	191	295	394	host	glaR
gene-b2563	1719	1873	1243	1053	554	726	506	850	603	386	391	363	host	acpS
gene-b0956	520	768	509	272	202	271	152	295	213	144	127	147	host	matP
gene-b1833	1171	1286	1155	1021	538	746	349	618	334	186	209	222	host	letA
gene-b0376	458	510	368	326	165	260	131	277	107	94	88	121	host	ampH
gene-b2921	123	134	151	91	73	87	63	86	56	33	34	66	host	srsR
gene-b3378	84	83	63	50	30	44	23	48	31	15	26	32	host	yhfU
gene-b1863	5739	6137	6158	5135	3757	4893	3034	6194	2031	1245	712	845	host	ruvC
gene-b3884	753	918	757	629	392	489	260	531	322	215	141	197	host	csqR
gene-b3901	41	48	33	26	11	15	11	21	13	4	17	31	host	rhaM
gene-b4522	651	750	556	440	525	718	497	907	379	262	180	191	host	ymiA
gene-b2646	27	35	32	18	15	17	10	13	13	4	4	11	host	ypjF
gene-b2761	131	207	187	96	53	103	51	96	93	47	45	104	host	cas3
gene-b1243	34267	47638	35035	23444	21226	26425	9699	23326	7369	5355	8286	7764	host	oppA
gene-b2670	131	158	244	165	72	92	46	60	41	24	26	34	host	alaE
gene-b3411	198	290	205	159	85	112	74	117	94	68	53	64	host	rpnA
gene-b3786	7337	7811	7223	6008	3849	5529	2697	4885	1902	1265	955	1079	host	wecB
gene-b0546	180	247	218	115	96	114	84	152	72	33	56	74	host	ybcM
gene-b2356	1	13	12	2	1	1	5	0	2	2	2	11	host	yfdM
gene-b3244	12415	14145	12368	10629	5002	6823	2718	5088	3873	2466	2621	2567	host	tldD
gene-b4292	1423	2187	1187	1125	71	99	26	28	37	31	13	51	host	fecR
gene-b0706	16	47	26	4	8	11	4	15	15	5	12	15	host	ybfD
gene-b2423	5446	3750	3266	2789	165	198	510	924	4326	2746	963	1051	host	cysW
gene-b4479	518	615	392	336	134	169	103	182	184	132	154	171	host	dgoR
gene-b0696	276	334	350	286	145	221	85	160	111	64	76	101	host	kdpC
gene-b0835	1333	1277	1408	1132	1161	1339	642	1451	292	225	129	147	host	rimO
gene-b0799	1159	1215	1193	953	610	863	530	1029	532	304	237	298	host	dinG
gene-b3669	2791	2703	2494	2285	1400	1663	873	1717	680	454	319	342	host	uhpA
gene-b0471	2341	2474	2337	1871	1398	1858	859	2017	661	503	364	359	host	ybaB
gene-b2327	1963	2192	2158	1846	865	1239	718	1241	719	422	344	358	host	yfcA
gene-b4393	1686	1749	352	340	168	241	131	226	161	108	117	94	host	trpR
gene-b0747	18731	21039	34822	26935	19517	25223	13369	23087	7465	5293	3057	2832	host	lysY
gene-b0834	231	260	206	137	91	128	77	136	72	42	69	65	host	dgcI
gene-b1540	1124	1397	1188	883	585	835	606	950	542	348	239	307	host	rspR
gene-b3685	568	739	437	326	155	225	141	249	232	169	145	223	host	yidE
gene-b4688	75	69	56	35	18	40	22	47	34	21	19	41	host	ykgS
gene-b1108	2177	2417	1821	1459	751	1004	536	974	832	475	570	638	host	ycfP
gene-b4452	973	1060	743	448	254	315	352	268	194	166	240	259	host	gadY
gene-b0106	200	234	218	180	125	135	105	167	99	67	40	76	host	hofC
gene-b0579	157	173	187	157	73	113	50	93	63	20	30	64	host	ybdF
gene-b0479	180	236	152	113	68	73	56	80	72	34	50	73	host	fsr
gene-b0658	678	808	588	519	360	411	204	420	209	135	145	175	host	ybeX
gene-b3820	1618	1756	1485	1177	841	962	529	970	626	401	333	357	host	yigI
