"","0_R1","0_R2","0_R3","1_R1","1_R2","1_R3","4_R2","4_R3","7_R1","7_R2","7_R3","20_R1","20_R2","20_R3"
"gene-b2011",997.04270821651,1094.75471161251,1139.13013728818,1033.72643118448,1122.30558081518,1084.44474698088,859.810255860148,898.156839861444,880.902723918686,947.217473727571,938.403252567617,1031.4951984918,907.1192915652,1181.98761925349
"gene-b0566",65.288851784061,58.1099814946738,41.9414630813026,65.1251249719425,58.0546595903946,51.5372545092278,43.9728857730435,34.2154986613883,49.3305525394464,49.1543429564097,44.4506803847818,42.7809068498901,41.8175559941404,20.9201348540441
"gene-b0448",843.204199154471,818.907329577551,747.117262354936,864.976797969888,745.330564173626,722.242363891555,444.406824302035,391.577373569222,546.159688829586,490.214933808518,424.750945899026,774.809757392455,752.716007894527,847.265461588788
"gene-b3305",58937.330247546,26270.3791039857,34175.0225576608,20623.4359842088,18127.5040786514,25909.5438036566,46130.3639558655,68137.3142925998,47381.9957141383,41583.245645367,51412.1508294874,31396.4321937249,24212.3649206073,38911.4508285221
"gene-b1455",0,0,0,1.25932562100441,0.760541392013904,1.44160152473364,0,0,0,0,0,0,0,0
"gene-b0840",360.542485155705,343.525673735581,317.636680402398,330.842831003874,323.230091605909,370.491591856546,220.800022179537,258.517100997156,278.365260758305,249.757202048784,229.661848654706,266.192309288205,254.122071041315,251.04161824853
"gene-b4240",92.5145673053495,90.0821399877272,87.79746271686,86.1738532087305,88.7298290682888,77.1256815732499,65.4915320024052,65.579705767661,81.0430506005192,75.7242580679825,88.9013607695637,66.5480773220513,96.5020522941702,62.7604045621324
"gene-b0151",399.134276088794,187.865602824146,216.977169007272,228.657552042373,212.191048371879,188.489399358924,119.755944232969,129.258550498578,133.89721403564,135.506567069021,138.291005641544,190.13736377729,131.886138135366,188.281213686397
"gene-b4399",268.027917850355,212.369811888165,258.359412580824,246.827821716865,232.725665956255,271.021086649925,167.471203263293,164.424479678338,165.609712096713,176.689935491959,195.08909724432,218.657968343883,215.521250123647,209.201348540441
"gene-b3803",1920.60241725906,2237.11760083511,2068.55295916984,1802.27486731746,1973.0978846814,1894.62480388119,1501.62726948372,1574.86336894224,1638.47906648876,1616.77933453921,1600.22449385215,1977.42858328381,2016.89289294816,2227.9943619557
"gene-b0612",91.9859126350332,82.3808171390355,61.5141458525771,102.185278961501,95.5747015964139,78.2068827168002,58.9423788021646,58.9266921390577,70.4722179134949,66.424787778932,61.7370560899748,71.3015114164836,48.2510261470851,10.4600674270221
"gene-b4595",295.78228804196,338.624831922778,332.735607111667,336.959555448752,264.161376826162,322.918741540336,387.33563212851,357.361874907834,369.979144045848,377.292794584334,464.26266179661,251.932007004909,270.205746423677,251.04161824853
"gene-b3760",364.771722518235,350.526876325301,312.603704832642,225.239382499646,302.695474021534,556.458188547186,586.617008078686,400.131248234569,320.648591506402,305.554023783087,340.788549616661,332.740386610257,340.973918106068,261.501685675552
"gene-b1922",0,0,0,0.179903660143488,0.253513797337968,0,0,0,0,0,0,0,0,0
"gene-b0907",7742.94062878744,9117.89950601166,9309.32714552592,5863.59999505669,6735.35456767513,7663.19330510286,7219.03801329369,8741.10947746635,6582.10515312043,7661.43502242202,9927.31861926794,7952.49523998513,7993.58666503376,8713.23616670938
"gene-b1278",346.004481722007,367.563135960286,343.919997266681,397.766992577251,389.650706508457,415.541639504473,262.901721323941,214.797297152049,260.747206279931,318.838981338874,298.807351475478,337.493820704689,392.441679329625,366.102359945772
"gene-b3721",62.1169237621633,43.4074560562623,43.6191216045547,59.5481115074944,43.0973455474545,46.1312487914766,40.2305125157632,30.4137765879007,49.3305525394464,35.8693854006233,41.9811981411828,38.0274727554579,35.3840858411957,20.9201348540441
"gene-b1350",105.466606728098,96.8499691577896,82.7644871471037,118.016801054128,104.447684503243,106.318112449106,118.820350918649,110.24994013114,144.468046722665,100.965677423977,86.4318785259647,66.5480773220513,102.935522447115,52.3003371351104
"gene-b3989",140.357814968973,136.990197338849,178.950242480224,267.336838973222,272.527332138315,233.53944700685,246.996634980499,260.4179620339,207.89304284481,247.100210537627,202.497543975117,147.356456927399,119.019197829477,115.060741697243
"gene-b1488",21.9391688181257,15.6360191170407,15.0989267092689,22.8477648382229,16.2248830296299,18.7408198215374,20.5830529150416,16.1573188123223,3.52361089567475,23.9129236004155,22.2253401923909,4.75343409443224,16.0836753823617,31.3802022810662
"gene-b3345",424.245372928817,408.636857819975,442.342630630804,466.490190752063,499.929208350473,512.48934204281,251.6746015521,242.359782184834,313.601369715052,329.466947383503,264.234600065092,308.973216138095,379.574739023736,460.242966788971
"gene-b0407",3490.44246076326,3768.74735404613,4142.13889390944,3222.79416781044,3448.0411575937,4157.57879733183,4618.08859948388,5865.10672887298,4548.9816663161,4159.52021071672,5672.40071354688,3170.5405409863,3094.49914356639,4058.50616168456
"gene-b0807",236.04431029622,348.426515548385,310.366826801639,263.019151129779,320.187926037853,293.005509902113,642.752606937891,574.060033096627,489.78191449879,447.703069630002,387.708712245042,499.110579915385,482.510261470851,334.722157664706
