Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b4209	160	39	206	75	80	30	65	10	49	3	149	6	host	ytfE
gene-b2270	314	26	164	14	140	21	116	5	101	2	243	2	host	yfbK
gene-T4p105	11	1	1567	2	38947	420	69062	3076	53155	4276	36660	2221	phage	rI.1
gene-b0548	14	0	14	1	9	1	14	1	20	0	27	0	host	ninE
gene-b2002	148	16	120	15	89	7	48	2	46	3	80	3	host	yeeS
gene-b1655	801	65	193	45	66	13	42	3	36	3	92	4	host	mepH
gene-b3933	1962	523	1152	581	271	136	165	54	162	39	266	48	host	ftsN
gene-b3845	183	98	252	156	110	73	119	45	115	34	237	30	host	fadA
gene-b4259	1455	409	1578	646	194	201	59	37	93	17	111	25	host	holC
gene-b3482	884	89	729	149	420	63	459	21	582	13	1520	23	host	rhsB
gene-b1407	91	17	163	24	86	18	73	5	97	4	185	0	host	ydbD
gene-b1505	51	9	132	14	30	2	27	1	36	4	112	2	host	ydeT
gene-b2599	1041	571	1579	739	491	534	162	161	147	70	175	54	host	pheA
gene-b2322	334	62	293	86	92	29	63	12	76	2	147	8	host	yfcJ
gene-b2991	73	17	72	32	47	15	20	3	28	4	50	0	host	hybF
gene-b0792	236	45	213	69	83	24	58	5	57	2	155	7	host	ybhR
gene-b0360	152	40	139	35	38	12	2040	11	52	6	77	5	host	insC1
gene-b2607	10008	17202	18998	26853	9177	19045	2261	4794	2303	2386	808	2503	host	trmD
gene-b4130	181	25	146	21	98	14	103	5	109	7	271	2	host	dtpC
gene-b3969	62822	2509	31670	3698	17218	1388	21705	741	19147	500	10264	573	host	gltT
gene-T4p245	23	1	1148	4	58368	1217	88758	4832	93403	3187	81281	2598	phage	59
gene-b2016	1886	541	1036	521	184	145	130	53	127	35	166	40	host	yeeZ
gene-T4p039	13	2	1029	7	40079	240	122571	21410	89671	11179	71813	10513	phage	41
gene-b4834	105	31	57	20	75	10	49	6	26	2	53	2	host	xylZ
gene-b3388	4536	1631	6202	3125	743	880	368	259	384	143	339	146	host	damX
gene-b4126	51	54	41	33	26	21	18	1	37	0	64	4	host	yjdI
gene-b1002	433	94	437	103	117	56	67	10	96	6	158	3	host	agp
gene-b1958	148	227	117	375	94	194	59	56	67	32	133	29	host	yedI
gene-b2456	9	0	18	0	10	2	17	0	15	0	20	0	host	eutN
gene-b1532	190	30	117	55	31	11	13	3	23	0	56	5	host	marB
gene-b3168	5293	7008	6415	12162	3073	9860	1079	2878	1245	1509	751	1103	host	infB
gene-b1658	4314	1161	2797	1023	391	340	162	119	188	62	154	66	host	purR
gene-b1661	2232	637	1742	511	257	163	145	56	169	20	198	21	host	cfa
gene-b3547	121	17	151	18	71	12	87	2	125	0	304	0	host	yhjX
gene-b1147	250	22	101	16	70	5	54	8	67	3	79	1	host	ymfL
gene-b1262	441	576	420	768	107	251	84	57	65	21	191	29	host	trpC
gene-b2420	222	63	145	132	50	24	36	3	40	2	78	5	host	yfeS
gene-b2277	3657	1918	4909	3079	709	948	325	317	444	173	328	188	host	nuoM
gene-b3603	686	140	661	238	199	74	168	28	184	19	510	15	host	lldP
gene-b0729	5092	6014	8754	7669	2240	4201	661	635	620	316	405	327	host	sucD
gene-b0097	2388	286	1898	754	584	279	448	74	240	49	248	51	host	secM
gene-b4297	387	69	317	80	186	45	129	13	168	4	366	12	host	yjhG
gene-b0652	1146	758	1814	1000	374	515	172	82	198	36	189	30	host	gltL
gene-b1235	380	179	613	387	94	127	35	25	65	9	71	8	host	rssB
gene-b1104	1155	334	1357	362	208	123	95	42	103	13	119	25	host	ycfL
gene-b3226	1051	123	431	110	111	40	92	19	97	9	155	10	host	nanR
gene-b3151	330	75	229	286	126	134	104	42	126	26	323	29	host	yraQ
gene-b1121	87	15	123	56	49	17	35	5	26	4	86	3	host	ycfZ
gene-b3783	27106	3214	21767	4392	2844	1942	786	605	1243	361	698	328	host	rho
gene-b1038	38	24	80	29	18	4	20	0	18	0	47	1	host	csgF
gene-b3986	71274	14557	85138	19217	22526	14940	3913	3707	6112	1955	2711	1950	host	rplL
gene-T4p125	13	0	1955	84	71406	3616	7382	1309	5973	443	6519	603	phage	e.2
gene-b1690	41	2	59	3	33	3	37	1	55	0	138	0	host	ydiM
gene-T4p215	14	0	6446	89	64324	1902	36736	3444	17405	1196	17351	1193	phage	31.1
gene-b4690	32	10	63	22	15	11	8	4	20	1	26	2	host	eyeA
gene-b0911	42503	30083	68593	37409	23118	33602	6500	10674	8934	5190	3245	4933	host	rpsA
gene-b0723	11418	6237	17381	10111	2547	4408	878	1093	1319	704	643	605	host	sdhA
gene-b1097	739	166	625	283	117	91	89	45	108	28	173	13	host	mltG
gene-b0612	173	8	122	13	68	8	82	4	75	1	209	1	host	citT
gene-b1829	3750	1069	3460	1208	418	403	153	93	154	54	142	64	host	htpX
gene-T4p099	9	0	29229	441	49384	1427	9534	489	13080	629	10375	673	phage	mobD.2a
gene-b2671	91	31	57	31	22	14	21	9	25	2	66	6	host	ygaC
gene-b3528	260	199	241	442	124	170	112	55	131	75	356	48	host	dctA
gene-b4115	140	19	176	11	88	5	125	10	123	3	387	3	host	adiC
gene-b1409	34	0	66	5	41	3	34	2	59	2	132	3	host	ynbB
gene-b2929	492	90	330	115	56	27	73	7	56	12	81	6	host	fumE
gene-b0327	195	12	59	8	40	2	22	0	29	1	67	0	host	yahM
gene-T4p189	1	1	783	2	1558	16	7330	59	45208	3275	26552	2341	phage	26
gene-b0434	3928	560	2426	483	406	158	129	70	190	45	141	34	host	yajG
gene-b4466	973	371	977	452	2153	153	681	37	296	18	719	38	host	yghJ
gene-T4p089	59	1	9446	127	333692	10778	81125	8645	52407	5769	25663	3396	phage	nrdC.5
gene-b0684	3842	757	2996	689	433	230	149	86	184	46	127	48	host	fldA
gene-b1267	682	276	917	327	145	136	64	40	95	21	112	26	host	yciO
gene-b3127	91	4	112	6	111	4	78	3	87	1	291	3	host	garP
gene-b4216	107	32	107	36	52	29	41	11	47	4	132	6	host	ytfJ
gene-T4p130	17	0	115043	3211	102958	8406	9301	1139	12728	1018	8327	1056	phage	e.7
gene-b1230	13381	725	2409	497	2318	199	1666	66	2340	45	1342	79	host	tyrV
gene-b3893	8802	3443	14713	4865	4238	3288	1690	834	1967	481	955	443	host	fdoH
gene-b2832	656	108	709	148	117	49	60	13	92	11	134	8	host	ygdQ
gene-b3166	1637	597	2249	1379	523	939	223	278	238	167	210	115	host	truB
gene-b0196	1342	156	729	186	114	59	68	21	65	12	87	18	host	rcsF
gene-b1474	186	54	184	57	111	49	96	17	112	6	275	10	host	fdnG
gene-b3308	62473	20954	100708	32404	14467	18222	2751	4538	4601	2774	1662	2426	host	rplE
gene-b2619	954	108	517	147	98	52	61	23	51	20	84	16	host	ratA
gene-b0941	113	30	98	24	73	8	48	3	70	1	185	1	host	elfG
gene-b2556	815	175	560	198	176	76	136	34	232	28	242	41	host	glrK
gene-b2065	2327	475	2403	640	445	252	195	71	231	40	183	53	host	dcd
gene-b0916	341	45	237	101	67	37	59	19	78	12	134	14	host	ycaQ
gene-T4p165	2	5	6507	9	12360	26	14871	142	211648	20835	172821	38931	phage	gene-T4p165_gene_17
gene-b0189	721	192	323	95	58	31	33	8	48	9	88	10	host	rof
gene-b1613	1690	477	1793	471	304	180	107	42	98	20	141	33	host	manA
gene-b3493	4780	1533	4458	2581	1198	1137	479	364	599	231	512	222	host	pitA
gene-b0274	471	38	345	128	101	52	67	17	72	5	148	4	host	insB3
gene-b2397	30607	1595	5999	923	6034	608	4981	437	4244	209	4195	297	host	alaW
gene-b1674	23	1	67	7	25	2	20	1	25	0	87	0	host	ydhY
gene-b2012	1307	813	1440	673	343	271	65	38	48	13	71	13	host	tsuB
gene-b2177	960	108	424	126	130	29	93	17	108	11	210	7	host	yejA
gene-b1224	219	55	228	121	147	44	117	11	163	5	433	7	host	narG
gene-b1023	122	8	148	13	81	7	55	1	67	0	164	3	host	pgaB
gene-b2896	1016	141	1012	279	259	120	137	32	125	22	111	23	host	ygfX
gene-b0008	12015	3368	12909	3127	1994	1367	661	361	778	198	488	236	host	talB
gene-b1771	63	16	86	18	36	15	36	4	39	0	108	2	host	ydjG
gene-b1537	44	12	126	41	32	17	26	5	35	7	58	4	host	ydeJ
gene-b4616	36	2	18	3	18	2	14	1	22	0	33	1	host	istR
gene-b1378	1615	1262	2104	1308	519	634	245	155	282	91	401	87	host	ydbK
gene-b1694	56	11	95	14	70	5	53	4	73	0	172	1	host	ydiF
gene-b1769	83	9	141	21	68	10	58	4	53	3	152	2	host	ydjE
gene-b0574	141	12	113	16	63	5	57	4	79	0	162	1	host	cusB
gene-b0847	1788	304	1871	436	238	115	172	46	188	31	237	23	host	ybjL
gene-b0115	11555	4586	15620	5064	7743	3793	3647	965	3527	547	1605	808	host	aceF
gene-b3651	1168	178	831	399	169	103	85	36	84	24	208	22	host	trmH
gene-b1718	60483	10077	59348	9214	27294	8983	8563	3065	6979	1479	3106	1578	host	infC
gene-b4303	621	44	210	62	71	35	79	11	71	4	215	2	host	sgcQ
gene-b1386	116	20	112	15	76	8	70	2	83	5	256	0	host	tynA
gene-b2838	231	155	184	139	71	33	56	13	77	6	166	41571	host	lysA
gene-T4p276	24	0	416	4	46225	771	158794	11655	64288	7636	59062	7497	phage	denB
gene-b1241	6249	3066	10039	3426	2448	2261	567	485	618	190	464	233	host	adhE
gene-b2199	116	35	116	41	29	14	48	7	52	4	131	6	host	ccmC
gene-b3161	259	58	307	132	128	62	96	32	124	12	305	8	host	mtr
gene-b4422	63	2	51	3	17	7	16	1	21	0	17	3	host	rdlB
gene-b2350	721	68	448	94	57	36	21	9	26	6	32	6	host	yfdG
gene-b2705	94	14	87	22	44	7	40	1	40	0	118	1	host	srlD
gene-b3133	28	9	38	2	28	2	26	1	31	0	65	0	host	agaV
gene-b3178	10184	5968	16226	9154	2050	3267	870	852	1175	462	731	530	host	ftsH
gene-T4p268	94	2	62658	3750	345714	28387	142925	33773	79893	12330	53708	8078	phage	ndd
gene-T4p072	5	1	856	7	31928	785	44136	5318	211545	15762	135916	18089	phage	gene-T4p072_gene_nrdH
gene-b2566	4355	762	5034	1568	522	437	215	459	250	77	206	103	host	era
gene-b3991	195	88	227	190	93	111	105	28	78	30	244	31	host	thiG
gene-T4p235	22	0	424	7	75087	1402	60774	10120	90635	11918	54930	7541	phage	nrdA.1
gene-b1106	691	329	678	391	167	121	54	41	87	13	142	21	host	thiK
gene-b3316	32934	14174	56504	19808	12764	14405	6774	2942	6847	1775	4376	1790	host	rpsS
gene-b2565	1250	187	1246	355	218	101	191	48	139	21	162	36	host	recO
gene-b0106	204	31	125	41	99	18	67	7	74	5	213	6	host	hofC
gene-b2927	3282	1067	1982	1082	410	315	191	127	228	67	174	91	host	epd
gene-b4295	886	222	530	236	118	91	95	28	118	19	267	16	host	yjhU
gene-T4p272	3	0	9375	2105	11022	5479	4465	3424	3398	646	4194	408	phage	ndd.3
gene-b0436	48481	12293	64999	10201	14986	8097	3353	2281	4350	1170	1677	1349	host	tig
gene-b3305	36275	18880	65242	30797	16194	21933	2276	4186	2576	2260	909	2017	host	rplF
gene-b0971	11550	793	4775	1006	2803	776	878	236	1006	29	327	45	host	serT
gene-b0639	639	105	528	247	112	58	73	26	61	9	122	16	host	nadD
gene-b1555	15	0	28	2	11	3	14	0	9	0	29	1	host	ydfR
gene-b2481	30	2	43	1	29	3	30	0	40	0	82	0	host	hyfA
gene-b0742	4260	1842	8218	2690	1723	2024	280	477	405	220	169	213	host	cpoB
gene-b1997	145	45	119	43	44	11	34	10	29	5	70	3	host	insC3
gene-b2104	232	80	115	83	66	55	52	5	36	4	98	7	host	thiM
gene-b3407	2344	1434	3108	1620	592	620	282	169	409	115	533	105	host	yhgF
gene-b3240	272	58	246	81	121	37	163	21	132	28	303	31	host	aaeB
gene-b3214	334	83	520	109	356	160	119	107	197	46	132	32	host	gltF
gene-b4101	42	2	40	2	33	1	30	0	29	0	84	1	host	phnG
gene-b0347	77	19	93	16	58	4	76	2	84	1	251	0	host	mhpA
gene-b3451	158	45	208	72	80	25	70	3	71	0	212	0	host	ugpE
gene-b0739	2241	975	2418	1268	414	373	194	146	243	92	188	102	host	tolA
gene-b0557	3721	247	1020	127	337	74	137	27	104	15	70	16	host	borD
gene-b1171	322	30	207	27	95	28	49	7	31	4	61	0	host	ymgD
gene-T4p266	16	2	8037	302	68923	5288	29708	8786	35024	4540	25310	3528	phage	ac
gene-b1089	33142	5066	24185	6282	17238	4763	12808	2429	7447	1281	5016	1466	host	rpmF
gene-b2700	506	177	406	158	77	46	46	6	54	2	65	6	host	pncC
gene-b0169	53950	14229	73252	17518	16663	13938	3964	3882	6447	2313	2194	2481	host	rpsB
gene-b2750	666	1181	1058	1156	455	495	259	88	184	31	168	39	host	cysC
gene-b1465	48	10	45	7	36	1	23	0	30	1	102	3	host	narV
gene-b0926	2025	422	1079	555	186	181	88	63	95	21	96	41	host	mepK
gene-b3711	473	62	267	85	129	32	108	20	133	13	262	14	host	yidZ
gene-b2757	131	25	116	27	51	15	51	3	59	1	171	4	host	casD
gene-b1011	127	47	704	156	83	41	36	6	49	2	102	2	host	rutB
gene-b1420	394	70	543	97	179	53	102	27	116	16	91	18	host	mokB
gene-b0951	1492	330	1971	484	240	172	132	53	176	31	177	42	host	pqiB
gene-b0831	298	274	466	326	139	69	76	19	75	15	93	8	host	gsiC
gene-b3898	151	17	140	36	12494	5	99	1	83	0	237	3	host	frvX
gene-b3052	1425	992	1051	1069	258	361	161	127	150	87	248	93	host	hldE
gene-b3615	123	22	170	40	78	10	79	3	86	14	192	16	host	waaH
gene-b1929	196	23	138	40	76	12	52	5	72	7	179	19	host	yedE
gene-b1867	562	143	480	185	157	76	54	28	57	9	77	3	host	yecD
gene-b1986	1449	186	518	273	218	185	143	214	339	88	237	111	host	asnU
gene-b1656	2477	1949	1882	2008	1481	2015	881	1427	1310	938	895	935	host	sodB
gene-b0945	17196	516	8156	285	786	87	306	25	375	5	202	11	host	pyrD
gene-b2632	111	22	81	15	55	7	45	2	60	1	182	5	host	yfjP
gene-b1192	350	128	235	102	66	30	43	9	50	9	91	8	host	ldcA
gene-b0547	23	4	41	0	30	1	28	1	43	0	79	0	host	ybcN
gene-b4351	422	190	222	98	113	37	79	11	83	6	207	12	host	mrr
gene-b0821	377	145	438	168	114	65	76	23	89	1	195	14	host	ybiU
gene-b1132	4249	419	2398	694	399	213	164	73	152	29	167	45	host	hflD
gene-b2818	411	84	291	82	95	20	90	16	126	14	200	19	host	argA
gene-b2720	30	4	39	10	32	4	34	1	35	0	93	1	host	hycF
gene-b0719	34	4	46	13	27	1	23	0	31	0	81	0	host	ybgD
gene-b1374	119	7	158	19	30	5	19	4	27	2	49	5	host	pinR
gene-b2975	198	35	188	66	123	19	96	5	95	4	294	2	host	glcA
gene-b3132	91	9	74	6	56	6	68	7	67	1	192	0	host	kbaZ
gene-b0094	1077	1542	825	1568	236	505	139	177	152	79	248	119	host	ftsA
gene-T4p157	13	1	10999	11	17208	25	24282	90	276112	27696	194832	37417	phage	12
gene-b0753	342	88	274	39	58	12	37	8	40	6	52	4	host	ybgS
gene-b2841	201	44	131	76	92	29	77	7	68	3	184	6	host	araE
gene-b0472	2849	671	4227	1224	787	609	246	158	282	81	204	103	host	recR
gene-b0820	3428	1109	4514	1980	699	807	256	220	280	144	318	161	host	ybiT
gene-b0247	65	25	72	31	49	15	39	11	44	9	98	12	host	ykfG
gene-b3738	17270	4653	20420	7264	2140	2188	665	757	1012	473	616	554	host	atpB
gene-b2414	34035	9721	30028	4293	3303	1365	1029	323	862	138	390	119	host	cysK
gene-T4p079	8	0	4808	121	51866	1444	65615	4354	36743	3019	23748	1986	phage	gene-T4p079_gene_49
gene-T4p103	10	1	1610	3	29212	177	73563	7773	99991	12560	46620	5905	phage	rI.-1
gene-b4004	712	295	964	352	247	154	159	88	159	66	303	65	host	zraR
gene-b0712	597	541	1070	766	180	245	95	63	110	38	168	34	host	pxpC
gene-b4249	215	22	140	32	68	11	53	8	54	1	137	4	host	bdcA
gene-b0418	1310	118	712	318	168	119	66	21	86	33	119	27	host	pgpA
gene-b0414	1366	546	1213	771	245	238	94	55	122	27	185	47	host	ribD
gene-b2568	3274	884	4380	1303	664	496	219	159	377	116	250	133	host	lepB
gene-b1125	640	311	749	716	113	204	63	82	71	44	83	62	host	potB
gene-b4312	268	118	500	93	168	65	82	12	107	4	126	9	host	fimB
gene-b3187	4870	1204	3353	985	451	256	201	126	286	82	249	75	host	ispB
gene-b3742	2510	371	1345	757	340	270	132	90	169	47	200	37	host	mioC
gene-b2435	1077	278	979	184	151	59	80	23	73	8	114	14	host	amiA
gene-b2506	118	15	93	12	42	7	39	2	37	2	84	1	host	yfgI
gene-b4337	164	37	171	33	75	13	71	5	69	4	201	2	host	mdtM
gene-b1666	3378	168	746	93	266	63	118	41	264	13	141	22	host	valW
gene-b1483	287	106	524	255	132	101	74	21	76	10	130	6	host	ddpF
gene-T4p038	18	0	31877	2277	47652	4056	60642	5018	39351	3399	38326	3790	phage	dmd
gene-b4780	1303	226	273	232	685	242	730	220	179	82	71	27	host	yodE
gene-b1021	244	18	164	24	35	9	26	2	40	3	50	2	host	pgaD
gene-b0674	13107	5239	14221	3272	1931	1104	851	239	611	111	345	77	host	asnB
gene-b4313	78	25	140	43	37	20	33	6	53	2	112	5	host	fimE
gene-b3630	437	158	542	114	121	59	71	25	81	24	160	16	host	waaP
gene-T4p177	9	1	10010	6	20460	72	46183	1804	415817	38110	281769	39214	phage	24
gene-b2734	90	4	88	13	41	4	33	0	32	1	69	3	host	pphB
gene-T4p244	27	0	853	12	71944	1522	112390	10629	49031	5244	29042	2977	phage	SegG
gene-b2072	35	5	45	3	36	2	35	0	42	1	109	2	host	pphC
gene-b3649	6241	1561	6666	1709	1028	753	300	222	402	122	218	87	host	rpoZ
gene-b1138	107	2	97	3	19	1	17	3	20	0	52	1	host	ymfE
gene-b1387	85	9	96	13	91	4	68	2	93	1	261	2	host	paaZ
gene-b0111	354	134	441	167	75	34	53	14	83	10	162	11	host	ampE
gene-b1511	124	34	111	50	63	22	49	8	70	0	217	3	host	lsrK
gene-b1862	56	16	85	36	67	18	54	9	66	3	112	7	host	yebB
gene-b0890	4391	1419	4998	2605	701	661	408	219	475	112	618	144	host	ftsK
gene-b3370	71	5	70	4	73	2	90	3	90	0	314	0	host	frlA
gene-b2754	63	19	63	27	18	7	41	0	38	0	125	0	host	cas2
gene-b2255	403	100	347	159	122	49	88	11	109	4	249	8	host	arnA
gene-b3479	128	18	98	40	52	16	50	1	69	2	173	3	host	nikD
gene-b2038	773	184	952	137	182	58	66	20	61	22	50	20	host	rfbC
gene-T4p081	14	0	2790	167	39631	2440	21586	6866	11908	3882	7885	3511	phage	49.1
gene-b3231	24283	10948	40635	16275	8663	12750	1842	3318	2447	1657	751	1505	host	rplM
gene-b4059	2284	719	2222	831	679	498	240	146	256	61	228	87	host	ssb
gene-b3972	2451	501	392	514	133	207	150	103	116	81	195	78	host	murB
gene-b4766	30	6	18	11	15	2	9	1	9	0	36	0	host	argL
gene-b0333	64	9	81	24	67	6	73	1	56	1	179	3	host	prpC
gene-b1488	1387	201	949	179	106	46	45	6	48	2	93	3	host	ddpX
gene-b3875	56	4	95	5	78	4	92	1	91	3	201	2	host	ompL
gene-b3463	391	597	368	753	154	269	121	108	129	70	170	49	host	ftsE
gene-b0860	910	133	460	148	126	51	88	23	68	14	134	15	host	artJ
gene-b3551	865	524	934	757	272	220	267	79	272	38	573	40	host	bisC
gene-b2100	117	44	150	78	64	21	52	6	55	5	117	3	host	yegV
gene-T4p004	22	0	3570	105	81311	1696	61741	5415	20855	1662	18141	1878	phage	60.1
gene-b4003	150	69	146	82	108	43	132	57	130	49	316	40	host	zraS
gene-T4p146	0	0	232	0	532	7	1334	18	3148	818	2329	513	phage	repEA
gene-b1439	432	85	240	113	62	29	55	9	48	6	136	4	host	ydcR
gene-b3103	189	250	116	217	54	76	43	17	31	18	80	16	host	yhaH
gene-b4813	1072	6	308	5	163	4	65	1	28	1	29	1	host	narS
gene-b3705	15171	4118	19711	7480	2517	2743	940	886	1125	477	642	497	host	yidC
gene-b3121	47	0	60	3	48	4	294	3	47	2	107	2	host	yhaC
gene-b3980	108865	38243	133854	116169	42195	30004	14131	9039	12061	3811	4784	3771	host	tufB
gene-b0312	2285	580	2619	1335	441	521	242	142	254	62	299	47	host	betB
gene-b1477	227	56	183	96	37	30	22	14	21	7	22	3	host	yddM
gene-T4p202	33	0	1574	20	190122	3885	121817	15755	101174	7767	85323	8830	phage	30
gene-b3058	260	111	109	109	38	31	26	5	40	8	67	8	host	folB
gene-b1616	80	7	67	5	60	4	41	1	59	1	108	0	host	uidB
gene-b0067	498	100	428	160	156	53	120	18	135	9	336	10	host	thiP
gene-b0171	4545	1796	4301	1838	826	1151	273	249	344	117	246	119	host	pyrH
gene-b4602	6794	104	948	113	915	38	495	18	149	4	156	3	host	cydH
gene-b3473	569	103	482	192	163	54	120	20	166	13	475	14	host	yhhS
gene-b3378	109	13	44	11	33	4	28	2	15	2	70	1	host	yhfU
gene-b4256	294	126	314	121	117	44	69	20	71	7	130	8	host	yjgM
gene-b1156	36	10	38	8	23	3	19	1	17	1	43	0	host	tfaE
gene-b3136	66	12	127	18	79	7	68	5	91	3	222	9	host	agaS
gene-b2369	2184	129	1708	176	193	55	64	19	115	13	94	23	host	evgA
gene-T4p184	6	3	3729	5	7107	26	28707	376	261959	21015	189488	19413	phage	uvsW
gene-b1390	29	5	40	4	33	3	23	0	27	2	74	0	host	paaC
gene-b3876	111	5	153	14	136	5	161	7	130	7	283	3	host	yihO
gene-b3616	2067	866	2456	934	878	599	296	169	445	104	312	125	host	tdh
gene-b1384	252	34	136	80	41	19	34	9	30	4	85	5	host	feaR
gene-b0855	897	377	1092	510	198	162	78	33	100	19	147	14	host	potG
gene-b2007	4723	700	2134	301	458	137	136	27	101	21	80	38	host	tmaR
gene-b4289	190	20	206	39	80	14	57	6	79	2	195	3	host	fecC
gene-b0649	131	20	143	26	72	7	73	4	84	2	209	3	host	djlC
gene-b0112	800	364	1147	503	190	129	137	43	198	25	253	22	host	aroP
gene-b3345	379	141	357	369	66	128	46	28	61	13	116	21	host	tusD
gene-b3518	192	40	153	38	116	35	112	8	95	2	305	9	host	ccp
gene-b0383	334	145	273	164	123	61	77	21	82	8	223	10	host	phoA
gene-b0429	4422	3254	4755	4069	1644	2228	511	509	467	315	289	421	host	cyoD
gene-b3979	6923	1984	5789	1867	2497	1718	987	1648	1702	131	897	1629	host	thrT
gene-b3560	1514	2480	2546	3210	480	1326	238	332	251	190	322	178	host	glyQ
gene-b3176	8821	1622	4329	1878	945	971	441	255	474	150	426	13660	host	glmM
gene-b2762	1515	2631	3577	2367	575	913	255	129	162	71	177	56	host	cysH
gene-b4137	232	75	92	85	28	15	29	7	32	3	75	4	host	cutA
gene-b4401	3524	1504	4533	1475	580	566	206	179	359	108	215	117	host	arcA
gene-b4267	69	6	78	9	65	9	45	3	67	0	180	2	host	idnD
gene-b0545	88	8	62	6	46	2	34	4	35	5	60	2	host	ybcL
gene-b3023	101	36	122	68	43	28	36	1	29	5	125	1	host	ygiV
gene-b3519	473	157	513	154	154	32	132	14	168	7	417	9	host	treF
gene-b0503	114	91	83	80	55	22	45	12	58	8	154	7	host	selU
gene-b4704	48	29	34	20	13	15	6	5	4	2	9	4	host	arrS
gene-b2677	1802	626	3013	1324	500	426	155	94	164	42	211	38	host	proV
gene-b3039	218	51	201	62	74	24	59	13	58	1	176	1	host	ygiD
gene-T4p115	12	1	2049	13	59488	2905	61327	12049	53608	7870	33060	5914	phage	vs.4
gene-b1687	785	1951	1343	2674	361	1395	141	238	167	96	338	87	host	ydiJ
gene-b2463	1082	1537	1222	2055	519	1209	236	289	267	131	432	120	host	maeB
gene-b3570	2358	353	2613	552	377	208	156	39	162	27	166	44	host	bax
gene-b1340	334	120	176	100	55	33	31	9	22	11	69	8	host	smrA
gene-b4777	358	4	70	27	26	7	16	0	6	1	14	0	host	mdtU
gene-b3810	1050	536	1010	1189	232	287	172	78	133	49	238	62	host	yigA
gene-b2217	3580	917	3728	1008	609	489	168	114	193	42	133	63	host	rcsB
gene-b0260	2546	47	180	41	121	8865	102	21	155	31	339	29	host	mmuP
gene-b2564	1520	571	1556	503	272	202	195	60	142	37	207	28	host	pdxJ
gene-b3724	306	217	401	224	120	117	98	33	92	19	146	17	host	phoU
gene-b1624	1470	450	998	469	158	125	92	36	126	22	203	20	host	ydgJ
gene-b0699	198	34	172	29	63	12	72	6	73	9	81	9	host	ybfA
gene-b2263	302	168	255	284	78	120	53	18	64	22	172	14	host	menH
gene-b1383	104	48	90	25	19	7	18	2	20	4	57	4	host	ydbL
gene-b0267	78	11	64	8	65	17	80	10	76	9	261	11	host	yagA
gene-b1212	659	101	872	391	127	128	70	49	69	16	118	21	host	prmC
gene-b1630	974	133	685	248	141	69	77	28	93	23	149	10	host	rsxD
gene-b2404	3133	1113	6024	987	890	516	305	105	317	41	140	43	host	lysV
gene-b3573	240	36	294	107	53	42	63	18	47	10	98	7	host	ysaA
gene-b3074	54	1	65	15	25	10	27	2	43	0	87	1	host	ygjH
gene-b4095	88	8	78	6	77	5	93	4	85	0	262	0	host	phnM
gene-b1927	693	337	842	407	197	211	104	43	129	22	169	16	host	amyA
gene-T4p075	11	0	967	7	27928	580	81379	4516	31306	2394	21978	2062	phage	mobC
gene-b4604	9	1	10	1	4	0	8	1	6	0	7	0	host	yojO
gene-b0902	896	212	844	208	126	86	81	21	108	12	106	14	host	pflA
gene-b0283	89	17	102	24	62	6	84	4	83	6	247	8	host	paoD
gene-b2491	176	33	117	20	99	16	121	7	121	3	299	5	host	hyfR
gene-b0757	1459	415	888	478	200	205	115	44	120	27	233	28	host	galK
gene-b1406	62	75	55	55	37	27	34	13	46	3	91	5	host	pdxI
gene-b4748	54	1	92	7	21	1	8	1	5	1	11	1	host	ynfT
gene-b2424	2104	991	1032	309	160	53	122	23	105	12	138	11	host	cysU
gene-b2378	1205	142	642	351	132	77	70	39	68	13	192	20	host	lpxP
gene-b1115	82	9	51	4	35	4	42	1	50	1	97	0	host	ycfT
gene-b2970	99	7	176	52	68	19	71	11	63	1	169	4	host	yghF
gene-b3778	1212	392	1212	696	299	238	268	83	234	78	585	81	host	rep
gene-b0651	238	88	287	133	74	57	61	10	74	4	144	11	host	rihA
gene-b4134	377	253	631	127	129	61	35	17	67	4	33	11	host	pheU
gene-b2643	61	7	31	4	28	2	25	1	32	0	103	0	host	lfgA
gene-b2957	116	71	107	119	77	43	62	18	80	14	126	8	host	ansB
gene-b2400	13357	2925	12765	3146	1872	1219	532	347	886	232	399	264	host	gltX
gene-b3735	18572	6224	33516	8316	3695	3780	616	703	1160	397	396	582	host	atpH
gene-b2164	110	15	111	25	58	13	52	0	58	3	181	1	host	psuT
gene-b3071	276	145	249	148	114	68	81	24	76	11	118	9	host	nfeR
gene-b1281	3005	377	1829	428	252	152	125	54	152	33	137	36	host	pyrF
gene-b0441	4403	2477	5907	2323	789	931	330	320	404	220	360	218	host	ppiD
gene-b4190	312	80	232	87	68	33	63	8	59	4	173	6	host	yjfP
gene-b0053	4795	2211	8596	3138	1140	1068	402	343	596	207	364	236	host	surA
gene-b3812	784	388	1003	676	135	163	100	43	83	21	138	29	host	yigB
gene-b1484	271	106	721	245	104	95	53	19	87	8	116	4	host	ddpD
gene-b3383	69	49	71	97	69	28	67	18	55	11	173	11	host	yhfZ
gene-b1207	19607	2181	20605	2614	3953	1153	1194	324	1040	181	480	175	host	prs
