Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b3138	2	25	6	66	1	101	0	80	0	53	0	24	host	agaB
gene-b3574	102	805	95	703	50	443	23	278	9	170	9	71	host	plaR
gene-b1711	103	729	144	650	59	240	29	150	24	107	13	36	host	btuC
gene-b0247	24	95	37	199	20	128	27	104	8	77	6	33	host	ykfG
gene-b1154	6	23	1	81	2	123	1	81	1	33	0	28	host	ycfK
gene-b1203	1105	9066	1097	9293	426	1172	148	319	181	270	118	83	host	ychF
gene-b0887	236	775	292	1001	80	402	49	211	36	179	24	75	host	cydD
gene-b3985	17738	135624	40383	192924	22999	17546	7377	2789	4228	2175	2794	627	host	rplJ
gene-b0645	1	21	6	64	1	85	3	8085	0	38	0	24	host	ybeR
gene-b0077	1351	2528	1985	3593	784	796	233	419	132	232	106	85	host	ilvI
gene-b2172	40	210	54	377	24	309	8	187	11	134	10	59	host	yeiQ
gene-b3192	824	2600	1108	3436	458	471	239	180	94	139	79	68	host	mlaC
gene-b2796	425	2089	711	3262	410	692	186	288	221	241	191	83	host	sdaC
gene-b1330	31	400	67	597	24	155	3	93	5	70	1	20	host	ynaI
gene-b2997	32	322	54	461	28	278	18	43605	11	140	3	46	host	hybO
gene-b0872	12	47	10	116	5	171	1	123	2	82	1	29	host	hcr
gene-b3615	21	191	43	346	11	280	4	246	29	143	8	61	host	waaH
gene-b1797	7	39	7	55	3	65	1	37	1	33	0	10	host	yeaR
gene-b0781	261	2946	457	2245	143	446	54	162	49	144	39	63	host	moaA
gene-b0850	58	335	82	408	34	142	8	62	4	37	3	16	host	ybjC
gene-b0904	213	830	411	1137	198	377	60	168	45	105	15	55	host	focA
gene-b2891	2245	11691	3023	15402	1451	1819	556	484	315	318	289	118	host	prfB
gene-b1024	50	259	173	752	40	415	11	221	11	172	7	90	host	pgaA
gene-b0122	37	631	93	298	24	130	9	53	11	52	4	39	host	yacC
gene-b3391	25	127	31	280	16	335	6	236	6	151	2	49	host	hofQ
gene-b3904	10	112	7	333	7	391	10	323	4	232	5	67	host	rhaB
gene-b0049	206	2005	489	2089	201	465	85	216	45	176	23	79	host	apaH
gene-b2580	195	900	169	1019	84	348	44	147	20	150	22	69	host	ung
gene-b2958	379	298	524	323	224	203	120	109	63	57	53	27	host	yggN
gene-b4502	32	187	49	239	25	124	11	51	7	47	6	21	host	yeiW
gene-b1109	203	1312	284	809	174	358	97	202	87	172	109	86	host	ndh
gene-b3832	120	400	237	701	113	466	107	339	70	220	52	99	host	rmuC
gene-b0148	224	1541	371	2044	180	673	68	382	45	244	37	94	host	hrpB
gene-b0333	11	91	13	178	4	258	5	156	1	123	0	35	host	prpC
gene-b1932	242	1032	225	914	86	221	24	84	12	46	3	27	host	yedL
gene-b4845	39	172	11	155	17	147	3	51	1	24	2	18	host	xtpA
gene-T4p233	4	0	8	1035	18	8773	4005	80809	5288	60065	1490	45714	phage	mobE
gene-b3623	119	437	51	505	53	250	1	159	5	98	0	57	host	waaU
gene-b2362	2	28	1	64	3	62	0	53	0	48	1	30	host	yfdS
gene-b1218	234	579	221	547	126	230	43	113	19	30	8	19	host	chaC
gene-b2196	37	282	63	501	36	358	14	312	13	180	12	65	host	ccmF
gene-b4455	4	38	58	166	39	136	0	50	9	25	1	14	host	hokA
gene-b3805	481	3752	713	5376	257	663	116	4878	78	243	70	86	host	hemC
gene-b1613	504	2373	465	3070	204	462	74	168	37	136	42	73	host	manA
gene-b1477	43	216	92	249	49	76	17	35	3	16	6	15	host	yddM
gene-b1616	7	75	5	181	3	214	5	123	0	80	0	21	host	uidB
gene-b4683	0	6	0	10	0	15	0	6	2	5	0	3	host	yqeL
gene-b3819	162	1020	273	1271	124	390	92	269	57	159	41	72	host	rarD
gene-b2879	3	82	16	208	7	261	2	198	2	123	0	42	host	ssnA
gene-b2883	87	238	141	398	38	337	12	257	8	138	2	57	host	guaD
gene-b2347	41	151	44	274	8	197	6	147	2	81	0	32	host	yfdC
gene-b0258	57	297	90	611	51	335	52	198	22	139	27	67	host	ykfC
gene-b0346	150	553	154	643	78	228	30	145	14	112	6	43	host	mhpR
gene-b4538	7	70	18	91	8	54	1	22	3	20	1	11	host	yoeF
gene-b0533	4	60	6	159	1	195	2	149	1	100	0	40	host	sfmH
gene-b2488	5	60	13	145	3	118	0	97	4	55	0	17	host	hyfH
gene-b2010	69	153	67	196	24	166	9	133	12	77	3	47	host	dacD
gene-b3396	532	1991	859	1751	352	887	177	514	101	392	86	145	host	mrcA
gene-b1280	180	1478	368	1660	110	267	60	142	25	98	27	45	host	lapB
gene-b2486	10	118	15	301	11	361	10	206	3	168	2	55	host	hyfF
gene-b1469	12	92	15	183	2	161	1	133	1	91	0	50	host	narU
gene-b0780	88	931	147	1020	75	282	31	113	7	98	15	40	host	ybhK
gene-b4559	0	9	5	36	1	48	0	31	0	19	0	13	host	ghoT
gene-b0280	50	797	39	345	14	161	5	66	9	64	1	43	host	yagN
gene-b2839	37	270	71	312	30	221	16	158	3	118	7	38	host	lysR
gene-b1019	171	1989	417	3005	155	426	50	158	24	120	21	66	host	efeB
gene-b0183	170	1560	488	2178	196	382	98	192	48	144	40	39	host	rnhB
gene-b3251	2164	13534	2840	16149	1498	1835	616	703	352	524	239	161	host	mreB
gene-b0952	151	1007	181	1315	84	290	47	118	25	92	23	52	host	pqiC
gene-b2274	8	26	3	87	5	102	0	47	2	23	0	11	host	yfbO
gene-b3888	659	751	834	1466	351	457	123	353	62	226	46	90	host	fabY
gene-b2382	20	315	47	342	11	221	9	128	4	103	5	23	host	ypdC
gene-b3943	46	370	53	438	36	383	25	133854	9	156	6	42	host	yijE
gene-b1182	1	33	4	101	1	97	2	68	2	52	0	25	host	hlyE
gene-b4037	59	250	87	438	68	394	18	1559	18	167	20	87	host	malM
gene-T4p274	0	1	1171	43209	2948	103728	230	46202	341	8491	52	7103	phage	ndd.5
gene-b1438	18	168	18	146	4	51	0	27	2	17	0	8	host	hicB
gene-b2868	13	64	9	103	4	114	2	82	1	46	2	19	host	xdhC
gene-b3590	397	2598	620	4346	297	4074	124	553	64	395	57	173	host	selB
gene-b2994	91	310	156	493	89	403	29	261	20	183	16	66	host	hybC
gene-b2438	23	170	26	243	18	180	11	85	4	55	3	31	host	eutK
gene-b3376	16	109	22	225	12	256	4	163	2	114	2	45	host	yhfS
gene-b0982	13	44	6	71	1	59	0	38	1	37	0	14	host	etp
gene-b2379	783	924	965	1008	306	424	128	252	58	175	67	87	host	alaC
gene-b4021	17	185	34	332	18	248	10	196	7	135	4	65	host	pepE
gene-b2515	964	6465	1806	8590	741	1352	317	546	137	352	133	167	host	ispG
gene-b2846	5	26	6	75	3	74	0	67	2	33	0	23	host	yqeH
gene-b2372	6	38	9	143	3	155	0	122	1	57	1	44	host	yfdV
gene-b1564	82	338	101	498	39	77	8	30	9	26	3	11	host	relB
gene-b2501	481	4706	918	4805	160	566	71	303	46	211	16	78	host	ppk
gene-T4p005	0	0	39	2539	493	32292	642	33006	772	9511	81	3044	phage	mobA
gene-b0674	3746	15186	2662	20138	1005	2266	355	731	192	587	160	249	host	asnB
gene-b4273	52	332	57	461	20	236	16	193	13	104	6	71	host	insD6
gene-b0575	26	284	56	590	27	651	17	441	9	358	6	133	host	cusA
gene-b0465	468	2824	800	4590	264	931	144	486	86	330	66	138	host	mscK
gene-b1204	137	1306	145	1085	66	153	19	68	18	51	11	16	host	pth
gene-b4196	19	89	25	184	9	177	7	123	4	78	2	24	host	ulaD
gene-b1677	22560	186346	31413	266565	31813	163138	10188	38571	6391	25681	3120	11155	host	lpp
gene-b0817	250	774	242	545	113	173	44	94	27	52	24	32	host	mntR
gene-b3891	1696	8938	2661	14629	1627	2400	684	802	397	574	292	237	host	fdhE
gene-b1127	325	1024	317	1425	124	289	44	142	31	86	20	33	host	pepT
gene-b4357	2	55	12	158	6	160	2	112	5	77	0	31	host	lgoR
gene-b2549	25	215	31	556	18	645	16	5510	12	291	5	114	host	yphG
gene-b0269	40	193	40	407	35	400	18	254	9	214	10	77	host	yagF
gene-b2532	499	3739	544	3742	310	640	178	276	78	195	61	81	host	trmJ
gene-b0551	3	38	4	57	1	89	0	55	1	41	0	27	host	quuD
gene-b3238	134	559	160	717	79	245	32	80	15	61	4	35	host	yhcN
gene-b4501	39	256	17	153	10	115	2	59	2	36	1	30	host	torI
gene-b4620	5	42	12	81	2	94	3	51	0	59	0	32	host	yjbT
gene-b0133	1091	6227	1057	7956	565	1214	190	380	132	224	114	111	host	panC
gene-b0339	12	104	18	207	10	194	3	139	3	83	1	19	host	cynT
gene-b2356	2	20	2	58	0	75	1	71	0	37	1	32	host	yfdM
gene-b1838	21	133	35	184	19	149	6	106	1	81	3	29	host	pphA
gene-b1713	3633	19663	5591	30293	3930	4833	1345	1203	771	930	626	506	host	pheT
gene-b4724	3	22	49	189	17	41	0	14	0	22	1	8	host	ynfQ
gene-b0098	3750	13706	6395	28892	3351	3535	1178	921	622	779	484	344	host	secA
gene-b1553	1	29	8	50	2	56	1	39	1	22	2	17	host	rzpQ
gene-b2152	99	1768	249	2107	94	407	38	194	15	137	14	65	host	yeiB
gene-b1424	437	1941	491	2289	226	466	60	184	63	119	42	63	host	opgD
gene-b3177	389	2679	571	2575	290	445	101	198	50	118	43	54	host	folP
gene-b2753	77	730	106	521	44	291	17	145	5	108	5	52	host	iap
gene-b2946	270	1170	286	846	111	246	48	139	29	103	25	50	host	rsmE
gene-b3752	217	902	378	1255	148	455	81	328	55	208	70	96	host	rbsK
gene-b1515	7	50	8	119	4	132	0	87	1	55	0	37	host	lsrD
gene-b3448	76	328	33	288	14	181	6	106	5	89	4	29	host	yhhA
gene-b1940	9	93	23	156	11	149	5	92	0	78	4	25	host	fliH
gene-b1722	202	1750	308	1851	185	344	88	144	80	105	29	46	host	ydiY
gene-b0382	178	519	137	500	26	102	8	48	9	47	8	18	host	iraP
gene-b0168	1156	7929	1324	10572	703	1970	293	480	149	323	100	119	host	map
gene-b3512	28	144	7	184	4	101	0	51	0	45	0	32	host	gadE
gene-b3935	187	2350	483	2862	175	876	111	5235	49	377	49	149	host	priA
gene-b0830	821	1809	1074	3145	268	820	93	430	47	281	51	129	host	gsiB
gene-b3545	136	284	97	4816	49	168	17	76	14	129	9	56	host	proK
gene-b3901	6	48	7	118	5	133	3	81	0	69	0	18	host	rhaM
gene-T4p230	18	4	56	11036	2926	138878	11799	479038	60583	573766	10341	302071	phage	nrdB
gene-b2315	632	3650	820	3025	409	648	201	273	86	200	83	76	host	folC
gene-b1115	14	61	14	110	3	163	4	122	1	62	0	25	host	ycfT
gene-b3368	341	923	326	913	146	412	59	245	31	185	38	72	host	cysG
gene-b3317	27096	164194	44354	265650	33061	18475	10658	3380	6188	2502	4510	881	host	rplB
gene-b4147	2059	17626	3287	20872	2078	3721	665	618	385	428	236	231	host	efp
gene-b2560	106	927	115	709	54	207	22	102	4	63	8	30	host	pgpC
gene-b2394	118	766	321	1070	151	403	68	215	48	159	22	65	host	insL3
gene-b0329	100	353	38	468	17	146	1	62	1	40	1	15	host	yahO
gene-b3924	348	1995	322	1700	82	430	55	242	27	179	27	78	host	fpr
gene-b0492	687	2649	819	4092	378	675	135	238	59	199	80	105	host	cnoX
gene-b2247	8	75	6	175	2	219	6	160	0	102	2	34	host	rhmD
gene-b1246	4828	13988	7919	23758	4521	2016	1114	483	614	445	418	238	host	oppD
gene-b2877	2	54	30	280	4	150	1	93	3	55	0	33	host	mocA
gene-b3365	58	602	117	680	26	634	13	399	7	325	5	137	host	nirB
gene-b3459	57	307	96	305	37	160	12	103	6	85	5	41	host	panZ
gene-T4p098	0	1	1146	23694	1823	21341	86	4591	316	3866	103	3700	phage	mobD.2
gene-b4381	97	525	118	1094	65	362	36	187	46	122	63	68	host	deoC
gene-b2300	217	1834	226	1707	85	311	35	106	23	77	16	29	host	yfcE
gene-T4p227	0	1	2285	105884	6356	123012	891	52018	2703	44073	441	29943	phage	alc
gene-b1967	65	242	54	530	28	156	10	103	12	71	3	29	host	hchA
gene-b0381	564	2173	712	2864	293	550	107	217	78	146	57	75	host	ddlA
gene-b1163	256	1781	529	1769	105	244	29	123	46	71	9	47	host	bluF
gene-b1090	1180	13707	2692	16608	1701	9362	1284	6003	581	4238	413	1980	host	plsX
gene-T4p211	7	0	3261	96123	6983	53983	537	27971	5134	27540	406	15572	phage	30.8
gene-b3978	2220	13105	1883	13152	1409	6540	606	3359	345	2148	211	353	host	glyT
gene-b1601	15	98	31	202	14	172	2	110	6	70	0	44	host	tqsA
gene-b3080	20	195	24	607	10	577	11	372	6	290	6	109	host	ygjK
gene-b1860	211	1404	296	1283	108	237	59	114	39	116	34	39	host	ruvB
gene-b2449	39	124	23	168	8	184	1	89	3	44	1	19	host	yffR
gene-b4253	28	153	14	200	4	166	1	131	3	88	0	52	host	yjgL
gene-b1190	543	1952	628	3470	300	486	115	199	80	142	87	83	host	dadX
gene-b4191	71	363	58	343	17	238	10	159	7	109	7	47	host	ulaR
gene-b1026	13	169	30	218	10	153	6	107	4	76	4	29	host	insF4
gene-b3222	51	203	69	390	26	185	9	131	13	116	4	36	host	nanK
gene-T4p086	0	0	39	9737	3986	79703	7045	41681	1273	8484	182	9237	phage	nrdC.2
gene-b3597	26	107	18	265	6	327	3	273	5	152	2	98	host	yibH
gene-b1171	31	355	32	375	27	163	9	70	3	46	3	30	host	ymgD
gene-b3456	680	638	1337	2013	652	600	178	348	82	251	67	121	host	livM
gene-b3558	17	106	52	292	52	302	22	163	22	119	4	72	host	insK
gene-b3467	89	319	55	299	25	153	5	121	10	52	4	26	host	yhhM
gene-b4149	135	549	204	780	78	289	43	1263	16	123	6	68	host	blc
gene-b4017	107	195	364	580	175	525	61	375	35	232	29	122	host	arpA
gene-b1929	23	187	34	276	14	196	11	165	9	108	19	47	host	yedE
gene-T4p265	0	1	57	6669	1540	32005	211	18581	730	4434	20	2436	phage	52.1
gene-b2248	3	46	4	123	2	600	0	110	0	71	0	19	host	yfaX
gene-b1634	468	4355	662	4893	392	603	161	244	77	246	57	97	host	dtpA
gene-b4101	4	38	4	92	1	115	3	78	0	57	0	18	host	phnG
gene-b4812	75	481	147	796	108	388	20	173	34	158	12	73	host	timP
gene-b0439	3190	7515	4502	11363	2434	1601	750	481	486	461	382	233	host	lon
gene-b2277	1534	7032	2593	10438	1190	1124	456	420	241	366	192	138	host	nuoM
gene-T4p033	5	3	347	54527	10433	265491	5122	231786	7963	78321	488	38796	phage	61
gene-b1521	17	100	25	151	10	173	3	121	4	105	1	38	host	uxaB
gene-b1779	11228	47473	13313	55548	6773	4746	2043	1170	1259	1091	882	467	host	gapA
gene-b0015	877	1879	1454	3030	1043	761	330	292	145	272	119	112	host	dnaJ
gene-b1366	6	41	18	72	5	67	0	40	2	31	2	20	host	ydaY
gene-b0483	176	715	127	403	48	143	5	73	17	55	4	35	host	ybaQ
gene-b4189	41	152	40	174	18	86	10	58	19	57	4	15	host	bsmA
gene-b0929	20113	63900	24531	95209	18343	40691	12204	14017	11129	12503	4232	3521	host	ompF
gene-b0906	32	147	60	191	19	116	7	72	5	44	0	30	host	ycaP
gene-b2822	343	2411	703	3472	13118	771	86	519	44	338	55	124	host	recC
gene-b2014	1125	15904	1784	15098	868	1296	460	400	375	446	264	169	host	plaP
gene-b1922	18	80	25	112	7	116	4	65	3	47	6	14	host	fliA
gene-b3417	19320	2355	24665	11099	28362	7326	10749	14627	30888	3529	26058	149	host	malP
gene-b0408	2899	11279	4708	13871	1926	1884	825	474	514	334	461	153	host	secD
gene-b1165	45	119	21	174	9	54	1	27	2	14	1	10	host	ymgA
gene-b2212	11	158	15	200	8	150	8	109	2	61	3	32	host	alkB
gene-b2068	61	268	51	269	18	173	9	100	4	82	5	32	host	alkA
gene-b2574	1800	8995	1940	8211	532	1392	273	606	121	467	34	162	host	nadB
gene-b4146	296	2239	471	1847	173	423	80	211	38	147	36	60	host	epmB
gene-b4403	200	442	128	501	47	178	24	129	27	101	10	45	host	yjtD
gene-b0006	463	1182	168	930	75	272	35	134	22	95	12	30	host	yaaA
gene-b0396	67	389	76	506	36	370	15	218	10	149	4	50	host	araJ
gene-b0859	80	440	197	461	99	250	40	146	21	111	16	36	host	rlmC
gene-b3422	52	250	134	495	64	416	22	290	19	204	15	75	host	rtcR
gene-b1712	1216	8333	1609	11976	1271	4524	538	996	242	566	171	281	host	ihfA
gene-b2820	415	3547	974	4654	328	928	165	593	78	451	47	166	host	recB
gene-b4018	311	2435	533	1378	204	537	99	302	55	203	33	91	host	iclR
gene-b0696	38	126	21	193	13	157	7	107	5	55	1	30	host	kdpC
gene-b4158	12	108	26	172	11	78	5	71	8	39	2	15	host	yjeO
gene-b0407	1300	7374	1849	8780	1075	1050	323	266	227	210	168	88	host	yajC
gene-b4244	6645	103896	3665	81927	1007	7888	448	2713	292	2082	179	976	host	pyrI
gene-b2791	145	1014	241	1304	96	280	35	142	27	93	20	44	host	truC
gene-b1548	5	27	9	72	2	90	2	70	2	28	1	23	host	nohA
gene-b1602	1540	2248	1938	3840	924	821	245	266	147	245	137	116	host	pntB
gene-b1568	5	14	1	28	1	53	1	41	0	29	1	10	host	ydfX
gene-b0738	213	1791	347	1558	104	172	53	72	28	44	31	24	host	tolR
gene-b0099	92	344	217	417	118	138	32	78	25	55	16	38	host	mutT
gene-b0966	356	1810	291	2110	165	648	91	241	61	188	46	114	host	hspQ
gene-b2399	104	452	67	413	17	197	10	80	8	31	3	12	host	yfeD
gene-b2714	109	163	104	229	43	310	19	189	14	146	12	55	host	ascG
gene-b0683	2041	8910	1829	7773	750	2604	249	871	176	569	101	315	host	fur
gene-b2318	486	1143	837	1720	409	432	158	183	97	139	67	63	host	truA
gene-b4117	32	315	52	620	29	533	15	362	14	270	2	110	host	adiA
gene-b4813	8	347	7	421	1	425	0	115	0	57	0	22	host	narS
gene-b1269	557	3853	1361	5643	1026	1224	429	270	216	207	144	103	host	rluB
gene-T4p020	1	0	242	19680	1272	16983	24	7057	144	2972	1	4950	phage	modA
gene-b0101	77	675	105	617	69	133	14	61	10	31	7	14	host	yacG
gene-b1081	22	114	42	173	14	131	5	126	1	95	1	28	host	flgJ
gene-b1559	27	78	31	122	27	146	12	109	1	78	3	65	host	ydfT
gene-b0798	18	74	40	104	14	65	9	42	2	24	0	10	host	ybiA
gene-b1888	37	150	41	303	15	273	14	186	12	164	3	87	host	cheA
gene-b3252	240	962	410	1417	118	33576	89	1082	45	263	45	76	host	csrD
gene-b2757	24	119	36	191	16	183	6	126	3	92	1	35	host	casD
gene-b2986	1	37	6	109	2	126	4	81	3	56	0	33	host	yghT
gene-b4318	21	142	31	217	14	148	5	120	4	94	1	40	host	fimF
gene-b3170	979	3998	2858	7614	1355	1006	516	248	223	174	106	83	host	rimP
gene-b4836	1837	23873	2311	50787	1524	13007	704	5934	443	4349	309	1958	host	glnZ
gene-b1216	153	983	346	1347	118	247	48	122	22	64	19	30	host	chaA
gene-b3430	802	1939	1494	3295	766	645	170	301	79	249	70	111	host	glgC
gene-b2433	52	314	110	449	40	191	16	214	6	69	6	36	host	yfeZ
gene-T4p237	9	1	633	63740	19211	479981	15937	320694	33442	315377	7635	177792	phage	td
gene-b0743	2810	21830	4387	27387	3517	9475	1057	2337	544	1293	282	660	host	lysT
gene-b2359	6	21	1	60	2	79	0	51	0	38	1	16	host	yfdP
gene-b2049	8	60	17	173	5	249	8	200	1	99	1	41	host	cpsB
gene-b2316	2390	14619	2352	13049	1154	1645	522	534	318	461	293	204	host	accD
gene-b4421	22	103	27	158	12	50	9	17	4	39	3	6	host	ldrB
gene-b1060	263	1075	432	1741	282	808	112	312	87	259	31	160	host	bssS
gene-b1487	658	3961	717	5591	137	511	63	280	29	205	18	102	host	ddpA
gene-b1701	10	117	24	210	7	183	2	138	5	89	4	48	host	fadK
gene-T4p149	0	0	3	744	7	2012	57	5878	2296	38749	1673	32676	phage	5.3
gene-b4512	35	105	25	106	18	62	7	24	1	24	1	15	host	ybdD
gene-b3068	107	404	129	473	75	219	42	131	27	55	15	28	host	mug
gene-b1004	349	438	211	373	60	142	32	97	14	70	14	28	host	wrbA
gene-b3347	1460	8920	9638	11081	937	2816	348	569	243	383	154	175	host	fkpA
gene-b3385	677	2502	853	2017	323	371	130	191	77	155	64	58	host	gph
gene-T4p105	3	0	1	2515	351	62851	1733	75510	9441	156963	3207	125543	phage	rI.1
gene-b2309	1485	4783	1957	7636	749	1084	224	287	125	270	86	95	host	hisJ
gene-T4p095	2	0	56	13630	6629	192044	2664	35091	3906	41300	615	21988	phage	nrdC.11
gene-b0131	731	5425	512	3831	201	677	89	218	54	150	46	82	host	panD
gene-b0116	10700	71398	13743	63420	9497	12369	3502	2714	1827	2278	1436	1231	host	lpd
gene-b0559	11	19	5	42	2	66	0	20	2	15	0	4	host	ybcW
gene-b4663	313	4277	325	2747	142	3108	36	388	24	269	14	195	host	azuC
gene-T4p152	5	2	24	11201	62	26733	144	49584	27544	683824	5091	440056	phage	7
gene-b1942	10	31	4	56	4	79	2	62	2	39	1	13	host	fliJ
gene-b0752	181	1276	285	1835	78	469	40	183	12	152	17	51	host	zitB
gene-b3933	523	2826	579	2451	166	620	98	275	65	198	46	99	host	ftsN
gene-b2025	595	795	1122	1472	841	367	232	163	97	87	96	37	host	hisF
gene-b0402	313	1230	624	1981	215	466	78	253	50	221	41	89	host	proY
gene-b3739	940	8546	1624	7111	587	1534	270	427	167	278	142	187	host	atpI
gene-b4740	34	247	53	282	9	57	8	39	3	37	2	29	host	ymgM
gene-b3646	18	209	54	318	34	300	7	218	4	189	4	80	host	yicG
gene-b1347	0	15	2	17	0	33	0	16	1	14	0	5	host	rcbA
gene-b2526	1586	12050	2214	11469	947	1505	422	504	259	389	245	162	host	hscA
gene-b3342	6672	67402	11469	89322	8883	10211	2260	1553	1493	1063	785	318	host	rpsL
gene-b4168	105	535	169	510	81	230	25	110	10	72	14	36	host	tsaE
gene-b1043	5	17	2	48	2	62	0	33	0	28	0	7	host	csgC
gene-b1194	41	230	64	311	20	140	10	98	8	78	7	21	host	ycgR
gene-b0252	34	104	29	221	30	240	26	164	18	138	8	53	host	yafZ
gene-b3143	4	53	3	156	2	196	1	133	3	111	1	82	host	yraI
gene-b4759	672	3064	878	2733	436	1321	142	264	97	232	57	140	host	3'ETS-leuZ
gene-b3382	17	39	20	77	8	98	5	54	0	43	2	22	host	yhfY
gene-b1748	1660	4251	1794	9537	735	1471	244	471	100	316	60	235	host	astC
gene-b3104	10	37	10	75	1	100	1	78	3	56	1	31	host	yhaI
gene-T4t006	2	0	739	23710	4446	44858	2014	43175	8120	50358	651	21394	phage	gene-T4t006
gene-b0208	91	300	76	362	32	240	30	162	19	103	14	38	host	yafC
gene-b4827	10	84	19	150	17	272	6	122	12	71	3	24	host	fliX
gene-b3878	13	165	28	515	15	704	4	558	6	429	3	139	host	yihQ
gene-T4p013	3	2	3812	150261	7522	140771	2006	97915	5212	55847	326	18430	phage	motB.2
gene-b4452	51	392	64	753	36	435	11	203	13	105	2	61	host	gadY
gene-b1960	30	438	59	486	20	98	11	68	6	40	3	18	host	vsr
gene-b2442	186	827	269	983	115	562	47	243	21	159	15	58	host	intZ
gene-b2418	182	1191	226	1531	130	249	45	130	19	107	18	31	host	pdxK
gene-b2933	7	94	12	321	9	387	2	268	3	180	1	57	host	cmtA
gene-b2158	74	346	125	544	62	321	15	179	22	163	4	58	host	yeiH
gene-b0508	2	44	5	104	4	175	2	113	0	89	0	38	host	hyi
gene-b0531	0	30	7	140	2	124	2	58	2	57	1	27	host	sfmC
gene-b4298	17	131	23	303	8	252	15	189	2	122	5	64	host	yjhH
gene-b1284	191	979	190	958	74	208	19	105	15	87	12	32	host	yciT
gene-b3241	55	239	65	317	36	245	11	194	17	108	9	39	host	aaeA
gene-b2243	16	86	12	166	3	198	3	135	2	81	0	29	host	glpC
gene-b1431	122	463	112	660	47	197	18	64	14	46	4	28	host	ydcL
gene-b4083	10	104	7	1289	4	524	4	756	3	291	1	101	host	yjcS
gene-b3950	7	53	6	89	4	161	2	132	2	63	3	67	host	frwB
gene-b4438	29	144	33	191	19	96	4	20	6	12	1	13	host	cyaR
gene-b0874	91	1176	116	986	36	322	11	168	8	118	10	55	host	lysO
gene-b0986	6	60	13	125	4	113	5	55	1	55	0	32	host	gfcB
gene-b0075	423	2932	190	1585	67	1082	2	223	10	104	0	194	host	leuL
gene-b3749	95	304	169	550	64	612	54	410	53	234	52	73	host	rbsA
gene-b2538	79	246	88	358	37	306	17	192	136	127	4	52	host	hcaE
gene-b3886	256	532	294	678	117	415	55	223	19	159	19	86	host	yihY
gene-b1066	308	1043	242	951	70	224	24	94	27	66	15	34	host	rimJ
gene-b2402	4751	22830	6136	33260	3993	15241	1708	3534	738	2622	573	1555	host	valX
gene-b1596	99	791	89	1544	29	434	17	227	10	211	8	75	host	ynfM
gene-b1983	398	1625	198	3302	139	972	25	140	42	104	17	44	host	yeeN
gene-b2510	66	601	171	792	105	149	29	47	21	30	4	10	host	yfgJ
gene-b1121	14	131	61	283	13	133	3	81	3	61	0	30	host	ycfZ
gene-b3064	392	3220	466	2222	242	489	147	268	68	162	55	64	host	tsaD
gene-b3614	80514	1510	213	941	58187	351	34	233	101152	162	32	72	host	yibQ
gene-b1804	276	2038	441	1743	209	390	109	163	69	109	46	50	host	rnd
gene-b2406	11	133	21	221	7	274	5	173	2	82	2	36	host	xapB
gene-b3511	126	845	198	1316	96	362	28	193	16	119	2	85	host	hdeD
gene-b2363	2	34	7	56	2	57	1	36	0	42	1	22	host	yfdT
gene-b1374	7	89	24	212	1	74	2	38	3	24	1	11	host	pinR
gene-b1351	2	22	1	37	2	58	0	41	0	20	0	10	host	racC
gene-T4p270	1	0	4833	57249	12337	55551	2000	21650	2484	8056	573	7408	phage	ndd.2
gene-b3129	71	255	37	254	20	171	24	62	8	39	6	23	host	prlF
gene-b3806	1355	14527	2439	13382	644	2864	379	16028	216	825	180	320	host	cyaA
gene-b2748	292	711	313	718	144	266	70	130	26	88	30	54	host	ftsB
gene-b0214	143	694	226	714	107	236	42	114	24	85	14	30	host	rnhA
gene-b1122	10	78	53	193	15	102	4	62	7	41	1	22	host	ymfA
gene-b3300	29711	156349	55701	237833	53086	37163	13487	8216	276025	5914	5273	2228	host	secY
gene-b3328	10	50	9	115	0	131	4	117	2	62	1	33	host	gspG
gene-b1665	103	1560	101	918	98	414	48	259	53	311	19	159	host	valV
gene-b3157	398	1279	349	1580	160	319	55	161	32	115	29	45	host	ubiT
gene-b4322	86	260	77	460	55	247	17	189	18	123	17	40	host	uxuA
gene-b4409	28	200	40	295	22	248	7	66	7	28	0	24	host	blr
gene-b3323	20	124	24	374	18	453	10	282	6	211	0	125	host	gspA
gene-b1461	34	215	28	200	6	68	3	22	2	16	0	12	host	pptA
gene-b1041	1	15	2	52	1	49	0	39	1	29	0	12	host	csgB
gene-b2436	207	1298	190	1359	55	400	27	248	21	180	16	69	host	hemF
gene-b0598	227	733	391	1423	308	6715	107	2629	49	351	44	175	host	cstA
gene-b4720	8	19	4	15	0	13	0	3	0	5	0	4	host	ytiC
gene-b4334	5	77	17	157	12	178	2	198	3	89	1	29	host	yjiL
gene-T4p036	3	1	2908	137920	7615	142737	2449	108383	4219	43745	740	22145	phage	sp
gene-b0155	215	702	381	779	152	386	54	243	30	176	23	72	host	clcA
gene-b3032	314	2851	442	3037	168	485	89	225	38	184	43	70	host	cpdA
gene-b1329	180	1065	303	1654	88	288	41	198	40	134	25	48	host	mppA
gene-b4077	665	1157	987	2232	444	548	169	313	100	224	63	99	host	gltP
